episode,score
1,-3934.0
2,-7367.0
3,-2115.0
4,-4658.0
5,-7329.5
6,-2740.0
7,-7532.0
8,-3074.0
9,-2672.0
10,-4016.5
11,-143.0
12,-4691.0
13,-2860.0
14,-2297.5
15,-3862.5
16,-1410.5
17,-378.0
18,-2479.5
19,-1455.0
20,-1368.5
21,499.5
22,-1905.0
23,1012.5
24,-594.0
25,1500.0
26,979.5
27,141.0
28,-719.0
29,-625.5
30,317.0
31,-391.0
32,217.5
33,1258.0
34,471.0
35,421.5
36,798.0
37,-256.0
38,13.5
39,-750.0
40,584.5
41,492.0
42,707.5
43,226.5
44,-182.0
45,-970.0
46,-48.5
47,-492.0
48,166.5
49,870.5
50,-587.5
51,268.5
52,-436.5
53,-1541.5
54,-523.5
55,861.5
56,-1393.0
57,-771.0
58,-1172.5
59,-601.5
60,396.5
61,-266.5
62,492.0
63,803.5
64,201.0
65,-1215.5
66,-2643.5
67,-2284.5
68,-2078.5
69,-326.0
70,-1423.5
71,-1777.0
72,-1906.5
73,-1552.5
74,-3014.0
75,-966.5
76,-1615.5
77,-3883.0
78,-2178.0
79,-2721.0
80,-3593.5
81,-2962.5
82,-1865.5
83,-487.5
84,-931.5
85,-1183.5
86,-2989.0
87,-1924.5
88,-1135.0
89,-2958.5
90,-1756.0
91,-1930.5
92,193.0
93,-2450.5
94,-2277.5
95,-1306.5
96,-2964.5
97,-819.0
98,-1448.0
99,-824.5
100,-1912.5
101,-1391.0
102,-1435.5
103,-1928.5
104,-861.0
105,-1094.0
106,-830.5
107,-1017.0
108,-1715.0
109,-950.5
110,-1421.5
111,-1189.5
112,-2321.5
113,-1308.5
114,-3390.5
115,-1999.5
116,-4346.5
117,-3030.5
118,-3750.0
119,-1813.0
120,-4369.0
121,-3861.0
122,-5245.0
123,-4804.0
124,-3130.0
125,-4881.0
126,-4229.0
127,-3412.5
128,-3354.5
129,-4015.5
130,-2575.0
131,-2882.0
132,-3399.0
133,-2714.0
134,-2591.0
135,-3617.5
136,-4834.5
137,-2720.5
138,-2921.5
139,-2375.0
140,-4249.0
141,-5688.5
142,-4452.0
143,-3703.5
144,-3553.5
145,-4002.0
146,-3992.5
