episode,score
1,-3548.5
2,-7015.5
3,-2548.5
4,-5074.0
5,-7440.5
6,-4417.0
7,-6757.5
8,-6241.0
9,-5508.0
10,-3944.5
11,-3974.0
12,-4515.0
13,-5809.5
14,-2551.0
15,-5708.0
16,-4987.0
17,-770.0
18,-5377.0
19,-5325.5
20,-82.5
21,-5497.0
22,-6096.0
23,-5379.5
24,-6122.5
25,-2315.5
26,-3643.0
27,-4108.5
28,-4476.5
29,-4978.0
30,-5776.5
31,-4563.5
32,-1551.5
33,-1423.0
34,-3246.5
35,-2989.5
36,-1964.5
37,-4915.0
38,-5583.5
39,-4259.5
40,-3166.0
41,-2080.5
42,-2413.0
43,-3714.0
44,-4861.5
45,-4555.5
46,-5933.5
47,-2982.0
48,-2494.0
49,-1324.5
50,-2061.0
51,-2168.5
52,-3429.5
53,-4316.0
54,-4261.5
55,-3336.5
56,-3849.5
57,-3362.0
58,-2997.5
59,-2142.0
60,-1293.0
61,-2582.0
62,-2397.0
63,-349.5
64,-1067.5
65,-3028.5
66,-3090.5
67,-3815.0
68,-3066.5
69,-2177.0
70,-2482.0
71,-2496.5
72,-2750.5
73,-1284.0
74,-2793.5
75,-1405.5
76,-2754.0
77,-3985.5
78,-2146.0
79,-2841.5
80,-3083.5
81,-4595.5
82,-3122.5
83,-1905.0
84,-2637.0
85,-3381.5
86,-1698.0
87,-2821.0
88,-1215.5
89,-2262.5
90,-2188.5
91,-2826.0
92,-1306.5
93,-4263.5
94,-3538.0
95,-1671.5
96,-3446.0
97,-3038.5
98,-2971.0
99,-1768.0
100,-3056.0
101,-2459.5
102,-2180.0
103,-2915.0
104,-1453.5
105,-3065.0
106,-1625.0
107,-1028.5
108,-2901.5
109,-2315.5
110,-2437.5
111,-1895.5
112,-1730.0
113,-1527.5
114,-2008.0
115,-1999.5
116,-1447.5
117,-525.0
118,-2457.0
119,-397.0
120,-1582.0
121,-465.0
122,-1145.0
123,-865.0
124,-708.0
125,-959.0
126,-1495.0
127,-1995.5
128,-377.0
129,-1885.5
130,657.5
131,-1400.0
132,-823.0
133,-334.0
134,-1028.5
135,-1409.0
136,-2305.5
137,39.5
138,-1245.5
139,2.0
140,-746.0
141,-2327.5
142,-2064.0
143,-1894.5
144,-1012.5
145,-1271.0
146,-1490.0
147,-2084.0
148,-2236.5
149,-2244.0
150,-1437.0
151,-2897.0
152,-2165.0
153,-2314.5
154,-1344.5
155,-4056.0
156,-2402.0
157,-3519.0
158,-3199.5
159,-2362.5
160,-2333.0
161,-2446.0
162,-3108.0
163,-2940.0
164,-2968.0
165,-3064.5
166,-3029.5
167,-2179.0
168,-3358.5
169,-1635.5
170,-2985.5
171,-2732.0
172,-2918.5
173,-707.0
174,-1942.5
175,-3174.0
176,-2796.5
177,-2039.0
178,-2071.5
179,-200.5
180,-2399.0
181,-2680.0
182,-2125.5
183,-895.0
184,-2054.0
185,-704.0
186,-837.5
187,-1788.5
188,-1093.5
189,-296.0
190,-958.5
191,144.0
192,-789.5
193,-240.5
194,-75.0
195,-637.0
196,67.0
197,-350.5
198,141.5
199,-568.0
200,79.0
201,-240.5
202,-106.0
203,719.0
204,228.5
205,-382.5
206,425.5
207,1286.0
208,489.0
209,883.5
210,1327.0
211,380.0
212,108.5
213,-443.5
214,-409.0
215,458.5
216,-1581.0
217,531.0
218,295.5
219,107.0
220,-393.0
221,451.5
222,634.5
223,-762.0
224,-1627.5
225,-1226.0
226,41.0
227,967.5
228,876.0
229,1594.5
230,764.5
231,239.0
232,952.5
233,671.5
234,-145.5
235,1101.5
236,203.5
237,276.0
238,938.0
239,811.0
240,57.5
241,708.0
242,583.0
243,1094.0
244,1759.5
245,1057.0
246,1583.5
247,1058.0
248,1655.0
249,745.0
250,1053.5
251,1002.5
252,353.0
253,1033.5
254,668.5
255,440.0
256,484.0
257,750.5
258,370.0
259,1218.5
260,-297.0
261,-83.5
262,-167.5
263,1164.0
264,-23.0
265,635.5
266,1384.0
267,874.0
268,1318.0
269,495.0
270,765.5
271,1214.5
272,397.0
273,137.5
274,1629.5
275,1074.5
276,1020.5
277,465.5
278,-198.0
279,1235.5
280,1247.0
281,1223.5
282,975.0
283,992.5
284,1042.0
285,10.0
286,1320.5
287,749.5
288,839.5
289,1018.0
290,626.0
291,1434.5
292,1315.0
293,1113.5
294,628.5
295,561.5
296,617.5
297,1886.0
298,701.5
299,983.5
300,262.0
301,1339.5
302,-757.0
303,458.0
304,182.5
305,756.5
306,587.5
307,-34.0
308,-1040.0
309,1457.5
310,1166.5
311,540.5
312,925.0
313,926.0
314,-84.5
315,836.5
316,-63.5
317,-205.5
318,273.5
