episode,score
1,-5338.5
2,-3092.5
3,-6991.0
4,-4507.0
5,-5287.0
6,-781.0
7,-2499.5
8,-3448.5
9,-683.0
10,-1390.0
11,-658.5
12,-1016.5
13,-295.0
14,-680.5
15,-1487.5
16,-509.5
17,-786.0
18,-1546.0
19,-312.5
20,-348.5
21,-354.0
22,-288.0
23,-59.5
24,-249.5
25,450.0
26,-19.5
27,111.0
28,204.5
29,-52.5
30,-37.0
31,167.5
32,287.0
33,260.0
34,254.5
35,378.0
36,250.5
37,274.0
38,-153.5
39,35.5
40,280.0
41,371.5
42,277.5
43,396.0
44,324.0
45,271.0
46,267.0
47,192.0
48,92.0
49,78.5
50,487.0
51,350.0
52,426.0
53,494.5
54,278.0
55,146.0
56,426.5
57,372.0
58,151.0
59,475.5
60,212.5
61,359.0
62,370.5
63,215.0
64,105.0
65,257.0
66,185.0
67,353.5
68,184.0
69,263.5
70,365.0
71,469.0
72,258.0
73,285.0
74,239.0
75,343.5
76,203.0
77,342.5
78,365.5
79,387.5
80,293.0
81,92.5
82,546.0
83,299.0
84,145.5
85,196.5
86,314.5
87,261.0
88,376.5
89,98.0
90,581.5
91,394.0
92,241.0
93,414.5
94,364.0
95,375.5
96,248.5
97,221.0
98,267.5
99,157.0
100,241.0
101,245.5
102,277.0
103,458.0
104,292.0
105,423.0
106,307.5
107,258.0
108,179.0
109,244.5
110,249.5
111,363.0
112,321.0
113,274.0
114,395.5
115,251.5
116,214.5
117,240.0
118,184.5
119,257.0
120,482.0
121,442.5
122,363.0
123,324.5
124,247.5
125,336.0
126,235.5
127,326.5
128,402.5
129,383.0
130,234.0
131,296.0
132,400.0
133,265.5
134,329.5
135,378.0
136,451.5
137,350.0
138,323.5
139,440.0
140,206.0
141,284.5
142,321.0
143,392.0
144,385.5
145,428.5
146,161.5
147,251.0
148,395.0
149,254.5
150,471.0
151,370.5
152,208.5
153,276.5
154,258.5
155,306.5
156,459.0
157,193.5
158,369.0
159,323.0
160,209.5
161,334.0
162,234.5
163,337.0
164,335.5
165,182.5
166,252.0
167,266.0
168,292.5
169,204.5
170,371.0
171,310.5
172,501.5
173,408.0
174,241.0
175,154.5
176,335.0
177,283.0
178,390.0
179,344.5
180,509.0
181,302.0
182,314.0
183,502.5
184,401.0
185,230.0
186,332.5
187,318.0
188,380.5
189,349.0
