episode,score
1,-5392.5
2,-4103.5
3,-8217.5
4,-7454.5
5,-4823.5
6,-2476.0
7,-1485.0
8,-6329.0
9,-1392.0
10,-109.5
11,-1687.5
12,-762.0
13,-1921.0
14,-4377.5
15,-4429.0
16,308.0
17,-8183.5
18,-5083.0
19,-5754.0
20,-2724.5
21,-1317.5
22,-2775.5
23,-3191.0
24,-2622.5
25,-2916.0
26,-2022.5
27,-2816.5
28,-3606.0
29,-2464.0
30,-3240.0
31,-6810.5
32,-2357.5
33,-6373.5
34,-5575.0
35,-3684.0
36,-4056.0
37,-4952.5
38,-1271.5
39,-5581.5
40,-5688.5
41,-2101.5
42,-3170.0
43,-3459.5
44,-3613.5
45,-3650.5
46,-3474.0
47,-5213.0
48,-4221.5
49,-4202.5
50,-7171.0
51,-3692.5
52,-3106.5
53,-1774.5
54,-6079.0
55,-5871.5
56,-3581.0
57,-3798.5
58,-4054.0
59,-2073.5
60,-4713.0
61,-1369.0
62,-2038.5
63,-1753.5
64,-3202.5
65,-3659.0
66,-3513.0
67,-2896.5
68,-2505.5
69,-2645.0
70,-1875.5
71,-1339.0
72,-2743.5
73,-2404.0
74,-2108.5
75,-2957.0
76,-2951.5
77,-2387.0
78,-3406.0
79,-2110.5
80,-2934.0
81,-1716.0
82,-2569.0
83,-1826.0
84,-2575.5
85,-2973.0
86,-1588.5
87,-1904.0
88,-2098.5
89,-1391.5
90,-128.5
91,-1506.5
92,-472.0
93,-1428.5
94,-1627.0
95,-2440.5
96,-2212.0
97,-2008.0
98,-2670.5
99,-1739.5
100,-1310.5
101,-2734.5
102,-2592.5
103,-2225.5
104,-1506.5
105,-1898.0
106,-1822.5
107,-1300.0
108,-470.5
109,-1726.0
110,-772.0
111,-1568.0
112,-2624.5
113,-1187.0
114,-1390.5
115,-1884.5
116,-972.0
117,-995.5
118,-1030.5
119,-1445.0
120,-988.0
121,-915.0
122,-1658.0
123,-345.0
124,-896.0
125,-220.5
126,-1084.5
127,-486.0
128,-813.5
129,-515.0
130,-878.5
131,-1004.0
132,-1625.5
133,2.5
134,-808.5
135,-809.5
136,-344.5
137,-380.5
138,-727.5
139,-1015.5
140,-1380.5
141,-506.0
142,-438.0
143,-1842.5
144,-95.5
145,-617.5
146,-421.0
147,-186.0
148,-73.0
149,-1213.5
150,-587.5
151,-208.5
152,105.5
153,-1322.0
154,-362.5
155,-508.5
156,-995.5
157,-408.0
158,267.0
159,-128.5
160,-645.5
161,-1382.0
162,-1924.5
163,-816.5
164,-323.5
165,-735.5
166,-1090.5
167,-81.0
168,44.0
169,-589.0
170,-760.0
171,-618.5
172,-754.5
173,-634.5
174,-2165.5
175,-824.0
176,-565.0
177,151.5
178,-551.5
179,-1055.5
180,-359.0
181,-1094.0
182,-1129.0
183,-509.0
184,-513.0
185,-578.5
186,-1957.5
187,-2275.5
188,-1463.5
189,-2171.5
190,-2164.5
191,-1716.0
192,-2140.0
193,-2442.5
194,-2260.5
195,-3708.0
196,-880.5
197,-2177.5
198,-3076.0
199,-1156.5
200,-3138.5
201,-575.0
202,-1900.0
203,-2117.0
204,-1596.5
205,-1795.5
206,-1759.0
207,-492.5
208,-1759.0
209,-725.5
210,-709.5
211,-618.0
212,-1058.0
213,766.5
214,-1791.5
215,-4.5
216,169.5
217,-529.0
218,-55.5
219,207.5
220,-574.0
221,-718.5
222,-439.0
223,-1215.5
224,-576.0
225,-1004.0
226,689.5
227,25.0
228,-84.0
229,800.5
230,324.0
231,-267.5
232,197.0
233,284.5
234,-967.0
235,-652.5
236,89.5
237,762.0
238,519.0
239,-1245.5
240,907.0
241,-487.5
242,189.0
243,-729.5
244,-280.5
245,-326.5
246,-395.5
247,-733.0
248,-1959.5
249,297.5
250,-276.0
251,-283.0
252,-259.5
253,-5.0
254,-1018.5
255,-580.5
256,-1485.5
257,183.5
258,-862.0
259,40.0
260,-590.5
261,393.5
262,-1044.0
263,9.5
264,-38.5
265,-148.0
266,-919.0
267,372.0
268,-629.0
269,-1723.5
270,-1136.0
271,-546.0
272,-1050.0
273,-41.5
274,-507.5
275,-1720.0
276,-159.5
277,-321.5
278,-1184.5
279,-417.0
280,-721.5
281,-993.0
282,-1148.0
283,414.5
284,-1904.5
285,-1806.0
286,-2307.0
287,-458.0
288,-958.5
289,-1642.0
290,-729.5
291,-1228.0
292,-453.0
293,-3682.5
294,-1571.5
295,-1955.5
296,-2007.0
297,-2405.0
