episode,score
1,-271.0
2,-2801.5
3,-2605.0
4,-2707.5
5,-2518.5
6,-2016.5
7,-1260.0
8,-1483.0
9,-1676.0
10,-483.5
11,-1108.0
12,-669.5
13,-661.5
14,-1257.0
15,-904.5
16,-147.0
17,-634.5
18,-120.5
19,-559.0
20,-695.5
21,-478.5
22,-421.0
23,-312.0
24,-323.5
25,-538.0
26,-70.0
27,-373.5
28,-279.5
29,-440.5
30,-465.5
31,-296.0
32,-352.5
33,-360.5
34,-348.5
35,-614.0
36,-350.5
37,-249.5
38,-265.5
39,-206.5
40,-315.0
41,-112.0
42,-209.5
43,-275.0
44,-543.5
45,-64.5
46,-214.5
47,-554.0
48,-183.0
49,-157.5
50,-450.5
51,-398.0
52,-626.5
53,-525.0
54,-72.5
55,-590.5
56,-345.5
57,-147.0
58,-171.0
59,-452.0
60,-45.0
61,-481.5
62,-376.5
63,-205.5
64,-241.5
65,-447.5
66,-484.0
67,-561.0
68,-235.5
69,-482.0
70,-152.5
71,-286.5
72,-126.5
73,-173.0
74,-317.0
75,-458.5
76,-173.0
77,-360.0
78,-139.0
79,-355.5
80,-305.5
81,-503.0
82,-348.5
83,-295.0
84,-350.5
85,-174.0
86,-574.5
87,-278.0
88,-319.5
89,-406.5
90,-564.0
91,-274.5
92,-409.5
93,-299.5
94,-339.0
95,-530.5
96,-463.0
97,-287.5
98,-263.0
99,-535.0
100,-460.0
101,-299.0
102,-392.5
103,-308.0
104,-410.5
105,-398.5
106,-468.5
107,-109.0
108,-445.0
109,-612.5
110,-437.0
111,-562.0
112,-329.0
113,-510.5
114,-552.5
115,-345.0
116,-345.0
117,-394.5
118,-421.5
119,-369.0
120,-567.0
121,-403.0
122,-592.0
123,-663.0
124,-141.5
125,-287.5
126,-532.5
127,-470.0
128,-473.5
129,-658.0
130,-664.0
131,-467.5
132,-579.0
133,-400.0
134,-258.0
135,-175.0
136,-650.5
137,-284.0
138,-584.5
139,-402.5
140,-547.5
141,-591.5
142,-424.0
143,-733.5
144,-264.5
145,-530.0
146,-493.0
147,-472.0
148,-477.0
149,-437.5
150,-435.0
151,-294.5
152,-512.5
153,-744.0
154,-315.0
155,-568.5
156,-414.0
157,-766.0
158,-617.5
159,-382.5
160,-659.5
161,-456.5
162,-625.0
163,-460.0
164,-300.0
165,-431.0
166,-499.0
167,-384.5
168,-355.5
169,-412.5
170,-244.0
171,-248.5
172,-522.5
173,-357.5
174,-570.5
175,-403.5
176,-626.5
177,-467.5
178,-294.5
179,-149.5
180,-551.5
181,-368.5
182,-419.0
183,-740.5
184,-832.5
185,-657.5
186,-300.5
187,-611.0
188,-607.0
189,-717.0
190,-731.5
191,-332.5
192,-354.5
193,-290.0
194,-598.0
195,-465.5
196,-446.5
197,-294.5
198,-566.5
199,-476.0
200,-494.5
201,-469.5
202,-295.0
203,-501.5
204,-561.0
205,-732.0
206,-731.5
207,-415.5
208,-629.0
209,-273.5
210,-447.5
211,-292.0
212,-460.0
213,-290.0
214,-647.5
215,-481.5
216,-418.5
217,-369.5
218,-578.0
219,-326.0
220,-328.5
221,-568.0
222,-349.0
223,-512.0
224,-590.5
225,-390.0
226,-386.5
227,-247.5
228,-472.5
229,-315.5
230,-380.5
231,-582.5
232,-291.0
233,-375.5
234,-713.5
235,-430.0
236,-462.0
237,-497.5
238,-380.0
239,-293.5
240,-643.0
241,-488.0
242,-590.5
243,-404.5
244,-562.0
245,-328.5
246,-514.5
247,-289.5
248,-447.0
249,-410.5
250,-314.0
251,-346.0
252,-602.0
253,-329.0
254,-407.0
255,-539.5
256,-454.5
257,-521.5
258,-551.0
259,-409.0
260,-273.0
261,-486.0
262,-449.0
263,-510.5
264,-519.5
265,-529.5
266,-330.5
267,-763.0
268,-448.0
269,-238.0
270,-419.0
271,-417.5
272,-472.0
273,-475.5
274,-637.0
275,-343.0
276,-330.0
277,-580.0
278,-361.5
279,-747.0
280,-679.5
281,-552.0
282,-457.5
283,-442.5
284,-624.0
285,-574.0
286,-553.5
287,-694.0
288,-489.0
289,-348.5
290,-492.0
291,-324.0
292,-233.5
293,-537.5
294,-595.5
295,-626.5
296,-519.5
297,-456.0
298,-327.0
299,-442.0
300,-460.5
301,-240.5
302,-455.5
303,-459.0
304,-596.5
305,-329.0
306,-550.0
307,-545.0
308,-467.0
309,-381.0
310,-507.5
311,-474.5
312,-428.0
313,-339.5
314,-422.5
315,-498.5
316,-402.5
317,-294.5
318,-739.5
319,-518.0
320,-555.0
321,-385.5
322,-351.5
323,-457.0
324,-496.5
325,-552.5
326,-538.0
327,-459.0
328,-582.0
329,-482.0
330,-431.5
331,-435.0
332,-496.0
333,-416.0
334,-541.0
335,-428.0
336,-459.5
337,-304.5
338,-423.0
339,-542.0
340,-448.5
341,-577.5
342,-308.5
343,-397.5
344,-324.5
345,-667.0
346,-420.5
347,-453.5
348,-505.0
349,-614.0
350,-480.5
351,-462.0
352,-428.0
353,-439.5
354,-485.5
355,-444.5
356,-541.0
357,-240.5
358,-567.0
359,-428.5
360,-467.5
361,-351.0
362,-541.0
363,-439.0
364,-570.0
365,-296.0
366,-237.5
367,-560.0
368,-395.5
369,-565.0
370,-346.5
371,-432.5
372,-443.0
373,-472.5
374,-523.0
375,-449.5
376,-217.5
377,-584.5
378,-552.0
379,-374.0
380,-427.5
381,-180.5
382,-416.0
383,-569.5
384,-551.0
385,-295.0
386,-260.5
387,-670.0
388,-614.5
389,-365.5
390,-313.5
391,-508.5
392,-424.5
393,-434.0
394,-323.0
395,-282.5
396,-374.0
397,-393.5
398,-361.0
399,-371.0
400,-353.5
401,-222.5
402,-528.0
403,-462.5
404,-514.5
405,-512.5
406,-338.0
407,-356.0
408,-292.0
409,-317.0
410,-325.5
411,-529.0
412,-592.5
413,-733.0
414,-379.5
415,-564.5
416,-486.5
417,-729.5
418,-244.0
419,-445.5
420,-533.5
421,-467.0
422,-335.5
423,-351.0
424,-600.0
425,-597.0
426,-575.0
427,-441.5
428,-570.0
429,-447.0
430,-521.0
431,-529.0
432,-568.5
433,-548.5
434,-656.0
435,-412.5
436,-539.5
437,-493.5
438,-543.0
439,-470.5
440,-562.5
441,-424.0
442,-545.0
443,-596.5
444,-500.5
445,-391.5
446,-596.0
447,-415.5
448,-465.0
449,-462.5
450,-359.0
451,-494.0
452,-526.0
453,-425.0
454,-629.5
455,-482.5
456,-551.0
457,-574.5
458,-477.0
459,-527.5
460,-647.0
461,-445.5
462,-544.5
463,-496.0
464,-433.0
465,-481.0
466,-456.0
467,-448.5
468,-444.5
469,-497.5
470,-447.0
471,-342.0
472,-509.5
473,-322.0
474,-632.5
475,-525.5
476,-469.0
477,-391.0
478,-303.0
479,-435.0
480,-524.0
481,-506.5
482,-470.5
483,-307.5
484,-324.5
485,-609.0
486,-355.0
487,-294.5
488,-379.5
489,-512.0
490,-390.0
491,-568.0
492,-448.0
493,-383.0
494,-423.0
495,-525.0
496,-402.0
497,-562.5
498,-339.5
499,-522.5
500,-372.5
501,-270.5
502,-494.5
503,-569.0
504,-693.0
505,-567.0
506,-375.5
507,-514.0
508,-270.0
509,-661.5
510,-366.0
511,-453.0
512,-438.0
513,-277.0
514,-505.5
515,-534.5
516,-459.0
517,-313.0
518,-518.5
519,-544.0
520,-582.5
521,-411.5
522,-361.0
523,-402.0
524,-586.5
525,-379.0
526,-600.5
527,-478.5
528,-464.0
529,-416.0
530,-549.0
531,-495.5
532,-536.5
533,-412.5
534,-298.5
535,-458.0
536,-503.0
537,-435.0
538,-597.5
539,-577.5
540,-541.5
541,-456.0
542,-539.0
543,-382.0
544,-521.0
545,-425.0
546,-349.5
547,-450.0
548,-491.5
549,-603.5
550,-514.0
551,-412.0
552,-584.0
553,-294.0
554,-434.0
555,-580.0
556,-493.0
557,-490.5
558,-535.5
559,-467.0
560,-635.0
561,-404.5
562,-574.0
563,-447.0
564,-570.0
565,-202.0
566,-614.0
567,-518.0
568,-606.5
569,-518.5
570,-525.0
571,-406.5
572,-718.0
573,-663.0
574,-322.5
575,-272.0
576,-442.5
577,-549.0
578,-377.0
579,-511.5
580,-321.0
581,-585.5
582,-583.5
583,-384.0
584,-596.0
585,-518.0
586,-588.5
587,-683.0
588,-494.5
589,-405.5
590,-645.0
591,-250.0
592,-320.5
593,-274.5
594,-395.0
595,-677.5
596,-393.5
597,-342.0
598,-437.0
599,-694.0
600,-510.5
601,-459.5
602,-740.5
603,-575.0
604,-381.0
605,-422.0
606,-561.5
607,-553.5
608,-494.5
609,-392.5
610,-556.5
611,-547.5
612,-491.5
613,-689.0
614,-468.0
615,-668.0
616,-617.0
617,-326.0
618,-659.0
619,-528.0
620,-456.0
621,-622.0
622,-477.0
623,-589.5
624,-558.0
625,-544.5
626,-393.5
627,-527.5
628,-743.5
629,-534.0
630,-353.0
631,-581.5
632,-597.5
633,-586.0
634,-746.5
635,-523.0
636,-389.0
637,-586.5
638,-662.5
639,-441.0
640,-447.0
641,-422.5
642,-587.0
643,-674.0
644,-701.5
645,-427.5
646,-574.5
647,-333.5
648,-576.5
649,-476.5
650,-390.0
651,-514.5
652,-523.0
653,-224.5
654,-474.5
655,-446.5
656,-462.0
657,-526.5
658,-741.5
659,-324.0
660,-391.5
661,-352.0
662,-608.0
663,-531.0
664,-419.0
665,-508.0
666,-428.5
667,-645.0
668,-426.5
669,-423.0
670,-823.0
671,-686.5
672,-506.5
673,-427.5
674,-551.0
675,-556.0
676,-519.0
677,-586.0
678,-486.0
679,-405.0
680,-520.0
681,-483.5
682,-384.5
683,-348.0
684,-487.0
685,-621.0
686,-260.5
687,-541.0
688,-359.0
689,-224.0
690,-309.5
691,-374.5
692,-393.5
693,-579.0
694,-300.0
695,-494.0
696,-414.5
697,-387.0
698,-604.0
699,-396.0
700,-499.0
701,-322.0
702,-390.0
703,-300.0
704,-560.5
705,-528.5
706,-425.0
707,-366.5
708,-364.5
709,-456.5
710,-545.0
711,-388.0
712,-327.5
713,-448.5
714,-278.5
715,-453.5
716,-427.5
717,-175.0
718,-390.0
719,-371.0
720,-502.0
721,-463.5
722,-409.5
723,-423.5
724,-432.5
725,-409.0
726,-295.0
727,-380.5
728,-391.5
729,-452.0
730,-420.0
731,-622.0
732,-386.0
733,-394.0
734,-446.0
735,-273.5
736,-558.5
737,-353.5
738,-430.0
739,-239.5
740,-380.0
741,-432.5
