episode,score
1,-5746.0
2,-2289.0
3,-4943.5
4,-4038.5
5,-3926.5
6,-2465.5
7,806.5
8,-2767.5
9,-1909.5
10,-778.5
11,-1776.0
12,-2061.5
13,-2520.5
14,-3484.5
15,-3482.5
16,-534.5
17,-8578.5
18,-5582.5
19,-6569.5
20,-1675.5
21,-3982.0
22,-447.0
23,-2510.5
24,-2689.0
25,-3837.5
26,-3998.0
27,-3337.5
28,-4441.0
29,-2985.0
30,-4060.5
31,-7685.5
32,-4954.0
33,-6917.5
34,-5952.0
35,-3953.0
36,-4775.5
37,-5531.0
38,-1311.0
39,-6047.0
40,-7774.5
41,-1944.0
42,-4357.5
43,-2585.0
44,-6384.0
45,-4483.0
46,-3487.5
47,-3349.0
48,-3157.5
49,-4467.5
50,-7732.5
51,-2441.5
52,-2864.5
53,-1411.5
54,-4657.0
55,-3648.0
56,-1865.0
57,-3405.5
58,-3205.5
59,-1881.0
60,-3019.0
61,-1814.0
62,-2057.5
63,-1529.5
64,-3116.0
65,-3215.0
66,-3369.0
67,-1986.0
68,-835.0
69,-1807.0
70,-2114.5
71,-557.0
72,-2155.5
73,-1821.5
74,-1041.5
75,-1891.0
76,-2858.0
77,-2067.0
78,-3206.0
79,-1534.0
80,-2351.0
81,-2416.0
82,-2880.5
83,-1621.0
84,-2416.0
85,-2766.5
86,-550.0
87,-1887.0
88,-2668.5
89,-1906.5
90,-814.5
91,-1840.5
92,-1243.0
93,-1364.0
94,-1638.0
95,-2741.0
96,-2687.0
97,-1905.5
98,-3430.0
99,-1274.5
100,-1913.5
101,-2426.0
102,-2606.0
103,-2426.5
104,-3026.5
105,-2579.0
106,-2431.5
107,-1602.5
108,-1039.5
109,-2285.0
110,-1317.0
111,-2565.0
112,-3139.5
113,-2044.0
114,-1516.0
115,-2458.5
116,-1830.0
117,-1382.5
118,-1513.5
119,-1493.0
120,-3032.0
121,-1625.0
122,-1467.0
123,-235.0
124,-1104.0
125,-1014.5
126,-1192.0
127,-1711.0
128,-312.5
129,-1453.0
130,-1554.0
131,-2116.5
132,-2740.5
133,-823.0
134,-1600.5
135,-853.0
136,-1090.5
137,-800.5
138,-1315.5
139,-1916.5
140,-1043.0
141,-687.0
142,-924.5
143,-1804.0
144,-362.0
145,-1081.0
146,-726.0
147,-1043.5
148,-716.0
149,-1574.0
150,-764.5
151,-590.5
152,-931.5
153,-1042.0
154,-163.0
155,-1525.5
156,-219.5
157,-245.0
158,-834.5
159,-360.0
160,-1254.0
161,-1828.5
162,-2713.0
163,-599.5
164,-392.0
165,-1570.5
166,-2512.5
167,-688.5
168,-881.0
169,-1718.0
170,-1614.0
171,-2395.5
172,-1863.5
173,-1431.0
174,-2171.0
175,-2031.0
176,-1211.0
177,-2120.5
178,-1729.5
179,-2844.5
180,-1525.5
181,-2598.5
182,-2296.0
183,-2196.0
184,-2215.5
185,-1937.0
186,-3054.0
187,-2884.5
188,-3284.0
189,-2933.0
190,-2601.0
191,-2367.5
192,-3443.0
193,-3108.5
194,-2964.5
195,-2987.0
196,-2418.0
197,-2349.5
198,-2296.0
199,-2340.0
200,-2408.5
201,-1139.5
202,-1912.5
203,-2341.5
204,-1563.5
205,-2142.5
206,-1640.0
207,-1112.0
208,-1918.0
209,-1499.0
210,-748.5
211,-1793.0
212,-1613.0
213,-378.5
214,-1650.5
215,-1115.0
216,-812.5
217,-983.0
