episode,score
1,-7040.5
2,-5139.0
3,-11574.5
4,-9177.5
5,-6846.0
6,-3970.5
7,-2081.0
8,-9051.0
9,-3460.0
10,-2496.0
11,-3189.0
12,-1591.0
13,-2772.5
14,-612.0
15,-2319.5
16,1777.5
17,-3646.5
18,-2545.0
19,-1956.0
20,-1851.0
21,-470.0
22,-343.0
23,-468.5
24,249.0
25,272.0
26,-684.0
27,369.5
28,-1796.5
29,642.5
30,115.0
31,-2798.0
32,200.0
33,-1202.5
34,-1131.0
35,708.0
36,-1902.5
37,-836.0
38,1469.5
39,-2203.5
40,-3785.5
41,-648.5
42,672.5
43,-107.0
44,-960.0
45,-1324.5
46,-524.0
47,-1335.5
48,-737.5
49,-1298.5
50,-3335.5
51,-1104.0
52,-1847.0
53,204.0
54,-2104.5
55,-2777.5
56,-725.5
57,-1825.0
58,-546.5
59,917.0
60,-1845.0
61,677.0
62,-623.0
63,713.0
64,-1410.0
65,-1053.5
66,-609.0
67,-674.0
68,-84.0
69,18.0
70,295.5
71,-324.5
72,-835.0
73,-411.0
74,-295.5
75,-1760.5
76,-1736.0
77,-2145.0
78,-3344.5
79,-190.5
80,-789.0
81,-467.5
82,-835.5
83,-797.5
84,-2036.0
85,-1314.0
86,-360.0
87,-598.0
88,-729.0
89,-1008.5
90,390.5
91,-1002.0
92,42.5
93,-249.0
94,-626.0
95,-2472.0
96,-1559.0
97,10.5
98,-1309.5
99,20.5
100,-131.5
101,-2374.5
102,-69.0
103,-142.5
104,-887.5
105,-598.0
106,-2153.0
107,-245.5
108,13.0
109,-1401.0
110,-79.5
111,-1480.5
112,-2559.5
113,-554.5
114,-787.5
115,-861.5
116,-763.0
117,-683.0
118,-285.5
119,-678.0
120,-2477.0
121,-764.5
122,-957.5
123,-937.0
124,-150.5
125,-2067.0
126,-74.0
127,-705.0
128,-799.5
129,-731.0
130,-1072.5
131,188.5
132,-1187.0
133,-115.5
134,932.0
135,526.5
136,-1016.0
137,278.5
138,-797.0
139,-531.0
140,-857.5
141,-1764.0
142,-1526.5
143,-2632.5
144,-1864.5
145,208.0
146,-3030.0
147,-3015.5
148,-3036.0
149,-3588.5
150,-4590.0
151,-1724.0
152,-1078.5
153,-2611.0
154,-193.0
155,-1021.5
156,-804.0
157,-541.0
158,-373.0
159,-1556.0
160,-2499.0
161,-356.0
162,-1560.5
163,1845.5
164,304.0
165,477.5
166,871.0
167,1093.5
168,1592.0
169,416.0
170,352.0
171,-431.0
172,123.0
173,656.0
174,-233.5
175,-536.0
176,506.0
177,561.0
178,1804.0
179,-106.0
180,509.0
181,499.5
182,1024.0
183,711.0
184,436.0
185,-67.5
186,-60.5
187,624.5
188,-337.0
189,-264.5
190,-302.5
191,248.0
192,-451.5
193,519.5
194,211.0
195,-1758.0
196,646.0
197,851.0
198,-17.0
199,906.5
200,549.0
201,866.0
202,-88.5
203,181.5
204,17.0
205,624.5
206,-131.0
207,1242.0
208,-471.0
209,268.5
210,926.0
211,943.5
212,-560.5
213,135.0
214,-203.0
215,387.5
216,325.5
217,340.5
218,-1083.5
219,-561.0
220,556.5
221,384.5
222,769.0
223,50.5
224,-583.5
225,-228.5
226,1772.5
227,1264.0
228,1585.0
229,2018.0
230,1148.0
231,1036.0
232,1097.5
233,1412.0
234,-830.5
235,433.5
236,-10.5
237,1684.0
238,1008.0
239,-61.0
240,1076.0
241,62.5
242,535.5
243,-1065.0
244,-1170.0
245,577.5
246,-1144.0
247,-2086.5
248,-2144.5
249,-1074.0
250,592.0
251,-3680.5
252,-3567.5
253,-2466.5
254,-4119.0
255,-5420.5
256,-3013.5
257,-2035.0
258,-2276.0
259,-4067.5
