episode,score
1,-4982.5
2,-1492.0
3,-5187.0
4,-4518.0
5,-4234.0
6,-3733.0
7,77.0
8,-3286.5
9,-2766.5
10,-1711.0
11,-3983.5
12,-3486.0
13,-5992.5
14,-5782.0
15,-8191.5
16,-3561.0
17,-11109.0
18,-7514.0
19,-11197.5
20,-6696.5
21,-2794.0
22,-6588.0
23,-12749.0
24,-6923.0
25,-9185.5
26,-6683.0
27,-6868.0
28,-8764.0
29,-9644.5
30,-10413.5
31,-10804.0
32,-10476.5
33,-10711.0
34,-8268.0
35,-9242.5
36,-9738.5
37,-8882.0
38,-8054.0
39,-5994.0
40,-10384.5
41,-10785.5
42,-8636.5
43,-8292.5
44,-7742.5
45,-8770.0
46,-7882.5
47,-7678.0
48,-8824.5
49,-6496.0
50,-9290.0
51,-5994.5
52,-6685.5
53,-5835.0
54,-7093.0
55,-9604.0
56,-6186.0
57,-4210.5
58,-8816.5
59,-5600.0
60,-6710.0
61,-5123.0
62,-7193.5
63,-5498.0
64,-9247.0
65,-6506.5
66,-5742.0
67,-3700.5
68,-4098.5
69,-3251.5
70,-2754.5
71,-1861.0
72,-5093.5
73,-2753.0
74,-3859.0
75,-3340.0
76,-2860.5
77,-1319.0
78,-2325.0
79,-1698.0
80,-3125.5
81,-1258.5
82,-1584.5
83,-1174.5
84,-1511.5
85,-1559.0
86,221.0
87,-372.0
88,-840.0
89,-1324.0
90,661.0
91,-429.5
92,1064.5
93,-306.5
94,-217.0
95,-46.5
96,-921.5
97,-851.0
98,-454.0
99,58.0
100,47.5
101,-493.5
102,155.0
103,-408.5
104,-421.0
105,-517.5
106,-271.0
107,-44.0
108,677.5
109,-366.0
110,501.0
111,-231.0
112,-169.5
113,-1731.5
114,-61.0
115,-396.5
116,1024.5
117,-176.0
118,-960.0
119,-78.0
120,-704.0
121,478.0
122,53.5
123,555.0
124,-29.0
125,61.0
126,-393.5
127,488.5
128,-129.5
129,-703.5
130,-1086.5
131,210.5
132,-403.5
133,-293.0
134,-54.5
135,172.0
136,253.0
137,-340.5
138,-88.0
139,-479.5
140,250.0
141,-320.0
142,157.5
143,-123.5
144,739.5
145,225.5
146,572.5
147,370.0
148,431.0
149,-776.0
150,242.5
151,456.5
152,637.5
153,255.0
154,70.5
155,-11.5
156,699.0
157,683.5
158,547.0
159,660.5
160,413.5
161,-717.0
162,-285.0
163,336.5
164,612.5
165,-404.0
166,-341.5
167,425.0
168,380.0
169,510.5
170,-242.5
171,-144.0
172,-491.5
173,835.5
174,-1402.5
175,488.5
176,672.5
177,-191.5
178,-110.5
179,-1928.5
180,-453.5
181,10.5
182,-254.5
183,164.5
184,-416.0
185,-308.5
186,-1277.0
187,-1096.5
188,-848.5
