episode,score
1,-4629.0
2,-3303.5
3,-8285.0
4,-8010.0
5,-5132.0
6,-5352.5
7,-2052.5
8,-7333.5
9,-1675.5
10,-558.0
11,-5432.0
12,-4998.0
13,-5226.0
14,-5257.5
15,-8680.5
16,-4742.5
17,-11821.0
18,-5846.0
19,-10410.0
20,-9826.0
21,-3630.0
22,-8601.0
23,-11255.0
24,-7816.0
25,-8205.5
26,-7489.5
27,-7466.5
28,-10120.0
29,-9299.5
30,-8364.0
31,-9851.5
32,-11345.0
33,-10173.5
34,-9744.0
35,-9007.0
36,-10297.5
37,-7381.0
38,-7393.5
39,-4286.0
40,-8719.0
41,-7529.0
42,-6383.5
43,-9499.5
44,-4413.5
45,-5995.0
46,-7913.0
47,-5649.5
48,-7258.5
49,-4966.0
50,-7349.0
51,-6957.0
52,-4647.5
53,-5316.5
54,-6846.5
55,-5316.5
56,-3217.0
57,-3962.0
58,-4985.5
59,-2590.5
60,-5218.5
61,-2325.5
62,-5441.0
63,-3061.0
64,-7232.0
65,-3681.0
66,-3107.0
67,-1375.0
68,-764.0
69,-927.0
70,-485.5
71,-855.0
72,-1039.5
73,-912.0
74,-2522.5
75,-1711.5
76,-101.0
77,-200.5
78,-1048.5
79,-355.5
80,-209.5
81,1030.5
82,-238.5
83,19.0
84,443.5
85,-774.5
86,575.5
87,-340.0
88,329.0
89,-780.0
90,1244.5
91,505.5
92,1304.0
93,-796.0
94,1227.0
95,-409.0
96,-1390.5
97,-293.5
98,394.0
99,-1205.5
100,474.5
101,-511.5
102,-549.5
103,-61.0
104,-221.0
105,260.0
106,-2506.0
107,250.0
108,1249.5
109,-912.5
110,352.5
111,-17.0
112,-2086.0
113,-1693.5
114,-66.0
115,-1710.0
116,542.0
117,-558.5
118,442.5
119,223.5
120,-137.0
121,1325.0
122,557.5
123,-630.5
124,280.5
125,582.0
126,-876.5
127,580.5
128,74.0
129,237.0
130,-763.0
131,-499.5
132,73.5
133,201.0
134,900.5
135,-374.5
136,-19.0
137,-98.5
138,-109.5
139,35.0
140,-1154.5
141,-773.0
142,-1251.0
143,-1324.5
144,-423.5
145,-145.0
146,-410.0
147,-381.0
148,-779.0
149,-1569.0
150,-1279.0
151,-110.0
152,-426.5
153,-1482.0
154,-1047.0
155,-1123.5
156,-1665.5
157,-479.0
158,795.0
159,-91.0
160,-818.0
161,-2728.0
162,-1930.0
163,-1281.0
164,-715.0
165,-1942.0
166,-852.5
167,-55.5
168,-243.5
169,-1511.5
170,-1563.0
171,-2206.0
172,-1639.5
