episode,score
1,848.5
2,-7564.5
3,-3070.5
4,-2239.5
5,-4920.0
6,-2567.5
7,-6588.5
8,-991.5
9,-2571.0
10,-5427.0
11,-1383.0
12,-7544.0
13,-7809.0
14,-8183.5
15,-8748.5
16,-8483.5
17,-9393.0
18,-8057.5
19,-7899.0
20,-8457.0
21,-5601.5
22,-10581.0
23,-9096.5
24,-7953.0
25,-9688.5
26,-7814.0
27,-6953.0
28,-9314.0
29,-8595.5
30,-7756.5
31,-11685.0
32,-11440.5
33,-8916.5
34,-9165.0
35,-10931.5
36,-8059.5
37,-7817.5
38,-8887.5
39,-9734.5
40,-7655.5
41,-7028.5
42,-4543.5
43,-4738.0
44,-8988.5
45,-9886.5
46,-6227.5
47,-7110.0
48,-4851.5
49,-7245.0
50,-5788.0
51,-5139.5
52,-5579.0
53,-6579.0
54,-6925.0
55,-4825.5
56,-4605.5
57,-4598.0
58,-3649.0
59,-4710.0
60,-5124.0
61,-4962.5
62,-3572.5
63,-4107.0
64,-4888.5
65,-4925.0
66,-2920.0
67,-3652.0
68,-4718.0
69,-2852.0
70,-3807.0
71,-3403.5
72,-4027.0
73,-3640.0
74,-3718.5
75,-2587.5
76,-2591.5
77,-1318.5
78,-2509.0
79,-970.5
80,-799.0
81,-105.0
82,-1721.0
83,-1395.0
84,-369.0
85,-347.5
86,-529.5
87,-1580.5
88,-306.5
89,-872.5
90,-1470.0
91,-338.5
92,-795.5
93,148.0
94,-1580.0
95,1006.0
96,-2675.5
97,-1332.0
98,478.0
99,-54.5
100,-800.5
101,345.0
102,276.5
103,149.5
104,-1021.0
105,-245.0
106,1552.0
107,1125.5
108,143.0
109,871.5
110,384.5
111,1641.0
112,305.5
113,526.0
114,1305.0
115,107.0
116,-1097.5
117,-1191.5
118,249.5
119,630.0
120,718.0
121,632.0
122,-1060.5
123,1109.0
124,791.5
125,450.5
126,-793.0
127,-282.5
128,290.0
129,-955.5
130,713.0
131,425.5
132,721.0
133,-15.0
134,997.5
135,-149.0
136,93.5
137,-177.0
138,980.0
139,-401.5
140,711.0
141,147.0
142,-259.5
143,-595.5
144,-457.0
145,315.0
146,379.5
147,692.5
148,-447.0
149,-253.0
150,671.0
151,-1180.5
152,-177.0
153,754.5
154,895.5
155,-751.5
156,1164.0
157,-1385.5
158,608.5
159,-976.0
160,-585.5
161,431.5
162,430.5
163,-1128.0
164,-826.5
165,-263.0
166,-688.0
167,-180.0
168,-539.0
169,74.5
170,-551.0
171,-1050.5
172,-772.0
173,-447.5
174,-22.5
175,-512.5
176,-807.0
177,-561.0
178,-848.5
179,-1382.0
180,1002.5
181,-653.0
182,-386.0
183,-334.0
184,-1782.5
185,-1490.0
186,-1396.5
187,55.0
188,-811.5
189,-1109.0
190,-925.0
191,-323.5
192,-263.0
193,-1447.0
194,-94.0
195,-2380.0
196,-334.5
197,-295.0
198,-181.0
199,84.5
200,-602.0
201,-805.0
202,-87.0
203,-243.0
204,-1038.5
205,-1713.0
206,-408.0
207,-638.0
208,-390.5
209,-1071.5
210,-478.0
211,-1915.0
212,-2836.5
213,-3112.0
214,-3909.0
215,189.0
216,-3236.5
217,-1807.0
218,-2218.5
219,-2715.5
220,-2977.0
221,283.0
222,-762.0
223,-1199.5
224,-2669.5
225,-2386.5
226,-728.0
227,839.0
228,-488.0
229,800.5
230,-1343.5
231,-3811.0
232,-770.5
233,-2652.0
234,-3153.5
235,-709.5
236,-2234.0
237,-3167.5
238,-3661.0
239,-478.0
240,-1531.0
241,-1298.0
242,-1821.0
243,-402.5
244,-73.5
245,-1578.0
246,-219.0
247,-2363.5
248,-183.5
249,-1578.0
250,-1140.5
251,-455.0
252,-1530.0
253,-813.5
254,-483.0
255,-976.0
256,-4146.5
257,-2748.0
258,-1433.5
259,-1471.0
260,-1782.0
261,-3217.5
262,-2195.0
263,-4017.0
264,-3830.0
265,-4112.0
266,-3754.0
267,-3602.0
268,-4862.5
269,-1436.5
270,-3672.0
271,-838.0
272,-2894.5
273,-1641.5
274,-992.5
275,-2009.0
276,-1191.0
277,-2223.0
278,-2814.0
279,-592.5
280,-249.0
281,543.5
282,-972.0
283,-657.5
284,-272.0
285,-703.5
286,-264.5
287,-449.0
288,-2173.5
289,-262.0
290,-1421.0
291,-598.5
292,756.0
293,-662.0
294,192.5
295,-481.5
296,-904.5
297,1382.5
298,128.0
299,-374.5
300,45.5
301,-358.0
302,-1027.0
303,254.0
304,231.5
305,-777.0
306,-567.5
307,-109.0
308,-1113.5
309,-568.0
310,173.5
311,-2019.0
312,-758.0
313,-969.5
314,-430.5
315,-1170.0
316,-2671.5
317,-2996.0
318,-2938.5
319,-2880.0
320,-2512.5
321,-1476.5
322,-1804.5
323,-3398.0
324,-4362.0
325,-3101.0
326,-1084.5
327,-1904.0
328,-378.0
329,-273.0
330,-2422.5
331,-1571.5
332,-995.0
333,-1367.5
334,-2191.0
335,-1112.0
336,-1302.0
337,-2415.0
338,-1629.0
339,-1804.0
340,-2426.5
341,-1650.5
342,-177.0
343,-586.0
344,-270.0
345,-2250.5
346,-1466.5
347,-1187.0
348,-1535.0
349,-828.5
350,-1309.5
351,-2386.5
352,-1384.0
353,-1872.0
354,-1233.5
355,-2539.0
356,-2894.5
357,-1686.5
358,-1822.5
359,-1637.0
360,-2010.0
361,-1167.5
362,-1716.5
363,-966.5
364,-446.0
365,-1487.0
366,-385.5
367,-825.5
368,-96.0
369,-1327.0
370,-1303.0
371,-84.0
372,-425.0
373,-696.0
374,-783.5
375,-1882.0
376,-458.0
377,-936.0
378,10.0
379,127.0
380,-1485.5
381,-1856.5
382,499.0
383,-560.5
384,-2033.5
385,104.0
386,-1693.0
387,361.5
388,-600.0
389,0.0
390,-548.5
391,1214.0
392,-761.5
393,-677.5
394,-1280.0
395,126.0
396,-377.5
397,77.5
398,180.0
399,-1592.0
400,10.0
401,-376.0
402,-177.5
403,-126.5
404,-1226.0
405,-1224.5
406,-439.0
407,-1149.0
408,-7.0
409,-263.0
410,77.0
411,-1744.0
412,-543.5
413,-232.0
414,147.0
415,-590.0
416,-1514.0
417,-1350.0
418,-1677.0
419,-1204.5
420,-622.0
421,-2054.5
422,-1294.5
423,-1215.0
424,-692.5
425,-2715.0
426,-2053.0
427,-806.0
428,-3169.0
429,-26.0
430,-1516.5
431,-2860.0
432,-1874.5
433,-1353.5
434,-569.0
435,-1818.0
436,-608.5
437,-419.5
438,-2283.0
439,-1156.0
440,-297.5
441,-2154.0
442,-1624.0
443,-1471.0
444,-1414.0
445,-1306.0
446,-1299.5
447,-1037.0
448,-342.5
449,-2334.0
450,-1671.0
451,-1242.0
452,-12.5
453,-2379.0
454,-1645.5
455,-2364.5
456,-977.5
457,-1283.0
458,-734.5
459,-2643.0
460,-1335.5
461,-1237.0
462,-474.0
463,124.0
464,-2107.0
465,89.0
466,-1219.5
467,-1226.5
468,-827.5
469,-3053.0
470,-1403.0
471,-1576.5
472,-1232.0
473,-3551.5
474,-2728.0
475,-236.5
476,-1659.0
477,-3792.5
478,-1664.0
479,361.5
480,-2083.0
481,-462.5
482,-1920.0
483,-22.5
484,-320.5
485,20.0
486,-1159.0
487,-702.0
488,-403.0
489,-2266.5
490,497.0
491,-119.5
492,-1894.5
493,-1785.0
494,-451.5
495,157.0
496,-1708.0
497,490.5
498,385.0
499,-845.5
500,89.0
501,746.5
502,284.5
503,257.0
504,-1383.0
505,529.0
506,-115.0
507,29.5
508,97.5
509,-1111.0
510,132.0
511,-955.0
512,-749.0
513,-962.0
514,748.5
515,75.5
516,-24.5
517,360.0
518,221.0
519,241.5
520,-190.0
521,549.5
522,-208.0
523,-285.0
524,504.5
525,-264.5
526,693.0
527,312.0
528,1115.0
529,415.0
530,127.0
531,1118.0
532,814.0
533,-370.0
534,-884.0
535,-293.0
536,173.5
537,426.0
538,-259.5
539,348.5
540,138.0
541,-195.0
542,254.0
543,1505.5
544,-124.5
545,23.0
546,933.0
547,-1.5
548,-679.0
549,1247.0
550,827.0
551,-11.0
552,346.0
553,903.5
554,182.5
555,-670.5
556,1289.5
557,133.5
558,903.5
559,1004.5
560,996.0
561,521.0
562,906.5
563,41.5
564,812.0
565,-824.0
566,642.5
567,460.0
568,145.5
569,-1222.5
570,-645.5
571,450.5
572,991.0
573,266.5
574,-542.5
575,379.0
576,-369.5
577,204.5
578,340.0
579,-610.5
580,-68.5
581,-111.5
582,-2404.5
583,30.0
584,767.0
585,573.5
586,-141.5
587,-39.5
588,-61.0
589,-1221.5
590,-1009.0
591,157.0
592,13.5
593,-1302.5
594,207.5
595,-861.5
596,-434.0
597,-843.0
598,-155.0
599,139.0
600,134.5
601,-834.0
602,218.5
603,-1235.0
604,-439.0
605,1227.0
606,-34.0
607,-475.5
608,-70.0
609,639.5
610,395.5
611,468.5
612,931.0
613,-1596.5
614,-881.5
615,-354.0
616,-79.0
617,-1212.5
618,563.0
619,-359.5
620,-123.5
621,707.5
622,-526.5
623,848.0
624,1052.5
625,744.0
626,318.5
627,560.0
628,29.0
629,952.0
630,806.5
631,868.0
632,-273.5
633,1430.5
634,1017.5
635,-516.5
636,16.5
637,486.0
638,218.5
639,103.0
640,1011.5
641,18.0
642,-486.0
643,849.0
644,-635.5
645,193.0
646,-35.0
647,188.0
648,808.5
649,1718.5
650,691.0
651,1222.5
652,459.5
653,148.5
654,446.5
655,945.5
656,150.5
657,679.0
658,1080.0
659,470.0
660,689.5
661,288.5
662,407.0
663,1260.0
664,593.5
665,862.0
666,-451.0
667,1396.5
668,438.5
669,1135.0
670,907.5
671,996.5
672,1310.0
673,1784.0
674,1366.5
675,711.5
676,-504.0
677,1371.5
678,-307.5
679,1197.5
680,926.5
681,696.5
682,-108.5
683,836.0
684,934.5
685,1157.5
686,-752.0
687,267.0
688,2002.5
689,785.5
690,1158.5
691,789.0
692,53.5
693,644.0
694,1322.5
695,613.0
696,1825.0
697,958.5
698,1385.0
699,802.0
700,20.5
701,1094.0
702,1196.5
703,599.0
704,899.5
705,416.5
706,209.5
707,1847.5
708,2282.0
709,699.5
710,795.5
711,1653.5
712,1002.5
713,832.0
714,1010.0
715,1255.0
716,70.0
717,968.0
718,1127.0
719,875.0
720,349.0
721,767.5
722,-353.0
723,1187.5
724,140.0
725,1215.5
726,840.5
727,864.5
728,587.0
729,868.0
730,-156.0
731,-213.5
732,-67.0
733,704.5
734,953.0
735,-358.0
736,-1168.5
737,-22.5
738,1183.5
739,-8.5
740,332.5
741,-400.0
742,-68.5
743,91.5
744,1098.0
745,1280.5
746,-577.0
747,-127.5
748,583.0
749,982.5
750,1103.5
751,682.5
752,357.0
753,152.5
754,138.0
755,429.0
756,881.0
757,821.0
758,259.5
759,1474.0
760,614.0
761,814.0
762,794.5
763,415.0
764,353.5
765,782.0
766,1117.5
767,61.5
768,292.0
769,881.5
770,249.0
771,586.5
772,-102.0
773,469.5
774,1217.5
775,314.0
776,414.0
777,197.0
778,876.0
779,-75.5
780,-53.5
781,1152.0
782,818.5
783,991.0
784,9.0
785,914.5
786,62.5
787,-99.5
788,1279.0
789,59.0
790,664.5
791,585.0
792,78.5
793,573.5
794,385.5
795,1184.5
796,1027.5
797,770.5
798,124.5
799,150.5
800,968.5
801,439.5
802,1028.0
803,241.5
804,198.5
805,746.5
806,1035.0
807,-239.5
808,479.0
809,111.0
810,-244.0
811,-514.0
812,315.5
813,71.0
814,462.0
815,270.0
816,655.5
817,1186.5
818,929.0
819,159.5
820,614.0
821,268.5
822,403.5
823,156.0
824,608.5
825,268.5
826,1123.0
827,815.0
828,-277.5
829,1093.0
830,955.5
831,-350.0
832,1375.0
833,600.5
834,-206.0
835,-263.0
836,552.5
837,470.0
838,792.0
839,84.5
840,588.0
841,690.5
842,299.0
843,901.5
844,637.0
845,423.0
846,944.0
847,301.0
848,895.5
849,666.5
850,590.0
851,-327.0
852,982.0
853,998.5
854,292.0
855,28.5
856,282.0
857,-316.0
858,-1222.0
859,545.5
860,-152.5
861,792.0
862,-808.0
863,473.5
864,58.0
865,548.5
866,-4.5
867,933.5
868,-76.5
869,-1480.5
870,-220.5
871,272.0
872,-413.0
873,-878.0
874,1109.0
875,-465.0
876,53.5
877,-227.5
878,136.5
879,-254.0
880,-894.0
881,57.0
882,-1338.5
883,-286.0
884,314.5
885,-1254.0
886,124.5
887,-525.0
888,-1115.5
889,301.5
890,740.5
891,417.0
892,47.0
893,556.5
894,-1493.0
895,-306.0
896,-604.5
897,848.5
898,244.0
899,361.5
900,830.0
901,505.0
902,814.0
903,294.0
904,-218.5
905,1016.5
906,595.0
907,850.0
908,896.0
909,-618.0
910,-82.0
911,131.5
912,413.0
913,522.5
914,319.0
915,-1406.0
916,1601.5
917,264.5
918,772.5
919,698.5
920,540.5
921,-279.5
922,-315.0
923,-249.0
924,656.0
925,1036.0
926,686.0
927,1085.5
928,506.0
929,860.5
930,268.5
931,1012.0
932,357.0
933,859.5
934,592.0
935,184.5
936,382.5
937,696.5
938,385.5
939,652.0
940,1363.0
941,437.5
942,764.5
943,1057.0
944,-101.0
945,354.0
946,-132.5
947,143.0
948,1030.5
949,534.0
950,98.0
951,389.5
952,100.0
953,208.5
954,653.0
955,723.5
956,-611.5
957,903.5
958,381.5
959,311.5
960,429.0
961,592.0
962,933.0
963,554.5
964,8.5
965,164.0
966,537.5
967,1035.5
968,1416.5
969,876.5
970,353.0
971,140.0
972,-372.0
973,1150.5
974,758.0
975,603.5
976,230.0
977,832.5
978,247.5
979,476.5
980,-32.5
981,-465.5
982,1749.0
983,286.5
984,170.0
985,174.0
986,717.0
987,-28.5
988,1010.0
989,556.0
990,351.5
991,614.5
992,-752.0
993,-51.0
994,-349.5
995,-973.5
996,521.5
997,-428.0
998,614.5
999,165.0
1000,-615.5
1001,273.0
1002,685.0
1003,-873.0
1004,45.5
1005,500.0
1006,-386.0
1007,-249.5
1008,-249.0
1009,266.5
1010,591.5
1011,42.5
1012,-537.5
1013,291.5
1014,13.0
1015,-354.5
1016,782.0
1017,70.0
1018,377.0
1019,-242.0
1020,355.5
1021,1146.0
1022,399.5
1023,-124.0
1024,806.0
1025,430.5
1026,-168.5
1027,22.5
1028,-938.0
1029,526.5
1030,19.5
1031,245.5
1032,-46.5
1033,-89.5
1034,416.0
1035,-350.5
1036,225.5
1037,-711.5
1038,1127.5
1039,-321.0
1040,-869.0
1041,-63.0
1042,-644.0
1043,-311.0
1044,-865.0
1045,194.0
1046,-344.5
1047,211.5
1048,-631.5
1049,352.0
1050,-73.5
