episode,score
1,-2535.0
2,-2476.0
3,-2469.0
4,-3521.5
5,-1848.0
6,-1424.0
7,-2081.5
8,-3636.0
9,-1827.0
10,-761.5
11,-1765.0
12,-1483.0
13,-1586.0
14,-925.5
15,-796.0
16,-1038.5
17,-703.0
18,-1167.5
19,-783.5
20,-1413.0
21,-663.0
22,-1235.5
23,-493.5
24,-912.0
25,-873.5
26,-420.5
27,-837.5
28,-839.5
29,-1009.0
30,-930.5
31,-828.5
32,-1087.5
33,-862.0
34,-1151.0
35,-832.5
36,-953.0
37,-969.5
38,-701.5
39,-727.0
40,-995.5
41,-673.5
42,-1034.0
43,-918.0
44,-791.5
45,-910.5
46,-899.0
47,-660.5
48,-987.0
49,-836.5
50,-895.5
51,-701.0
52,-963.0
53,-1090.0
54,-518.0
55,-870.0
56,-763.0
57,-630.5
58,-1002.0
59,-780.0
60,-510.5
61,-770.5
62,-619.0
63,-377.0
64,-714.0
65,-398.0
66,-1007.0
67,-952.5
68,-870.0
69,-752.0
70,-514.0
71,-477.0
72,-584.5
73,-723.0
74,-450.0
75,-689.0
76,-485.0
77,-450.0
78,-639.5
79,-838.0
80,-910.0
81,-748.5
82,-900.0
83,-778.0
84,-512.0
85,-732.5
86,-646.0
87,-507.0
88,-422.0
89,-1052.5
90,-640.0
91,-541.5
92,-664.0
93,-715.5
94,-864.5
95,-693.0
96,-689.5
97,-507.0
98,-340.5
99,-1031.5
100,-474.0
101,-334.5
102,-893.5
103,-282.0
104,-606.0
105,-935.5
106,-480.5
107,-561.0
108,-699.0
109,-513.5
110,-375.5
111,-463.5
112,-502.5
113,-977.0
114,-659.0
115,-377.5
116,-539.5
117,-938.0
118,-741.5
119,-566.5
120,-980.0
121,-632.0
122,-780.5
123,-1166.5
124,-619.5
125,-612.0
126,-640.5
127,-323.5
128,-767.5
129,-625.0
130,-448.5
131,-409.5
132,-890.5
133,-319.5
134,-547.5
135,-732.0
136,-729.5
137,-591.5
138,-469.5
139,-621.5
140,-974.0
141,-839.5
142,-492.5
143,-595.5
144,-360.5
145,-548.0
146,-581.0
147,-627.0
148,-317.5
149,-484.5
150,-548.5
151,-858.5
152,-1059.0
153,-742.0
154,-381.0
155,-915.5
156,-701.5
157,-668.0
158,-781.5
159,-776.0
160,-655.0
161,-594.5
162,-799.5
163,-762.5
164,-578.0
165,-687.0
166,-707.5
167,-739.5
168,-647.5
169,-724.0
170,-852.0
171,-751.0
172,-529.0
173,-493.5
174,-721.0
175,-571.0
176,-695.5
177,-413.0
178,-818.0
179,-448.0
