episode,score,epsilon
1,-4774.5,0.995
2,-576.0,0.990025
3,-5978.5,0.985074875
4,-2381.5,0.9801495006250001
5,-2890.5,0.9752487531218751
6,-2397.5,0.9703725093562657
7,-1489.5,0.9655206468094844
8,-2495.5,0.960693043575437
9,-1691.0,0.9558895783575597
10,-2461.0,0.9511101304657719
11,-1050.5,0.946354579813443
12,-3652.5,0.9416228069143757
13,-3472.0,0.9369146928798039
14,-1802.0,0.9322301194154049
15,-990.5,0.9275689688183278
16,14.0,0.9229311239742362
17,-1952.0,0.918316468354365
18,-2716.5,0.9137248860125932
19,-1228.0,0.9091562615825302
20,-1348.0,0.9046104802746175
21,-136.5,0.9000874278732445
22,-1278.0,0.8955869907338783
23,-1282.5,0.8911090557802088
24,-549.5,0.8866535105013078
25,-5.5,0.8822202429488013
26,-2067.5,0.8778091417340573
27,-1385.0,0.8734200960253871
28,-2421.0,0.8690529955452602
29,-856.0,0.8647077305675338
30,-818.5,0.8603841919146962
31,-337.5,0.8560822709551227
32,-442.5,0.851801859600347
33,-1521.5,0.8475428503023453
34,-1552.5,0.8433051360508336
35,-555.0,0.8390886103705794
36,23.5,0.8348931673187264
37,-160.5,0.8307187014821328
38,-551.5,0.8265651079747222
39,-11.5,0.8224322824348486
40,-845.5,0.8183201210226743
41,-810.5,0.8142285204175609
42,-226.0,0.810157377815473
43,332.5,0.8061065909263957
44,-459.5,0.8020760579717637
45,-177.5,0.798065677681905
46,124.5,0.7940753492934954
47,-683.0,0.7901049725470279
48,-190.0,0.7861544476842928
49,-12.0,0.7822236754458713
50,-399.0,0.778312557068642
51,-490.0,0.7744209942832988
52,-1.0,0.7705488893118823
53,-367.0,0.7666961448653229
54,-846.5,0.7628626641409962
55,-86.0,0.7590483508202912
56,-96.0,0.7552531090661897
57,48.5,0.7514768435208588
58,-51.5,0.7477194593032545
59,-458.5,0.7439808620067382
60,-2584.5,0.7402609576967045
61,-170.0,0.736559652908221
62,-917.0,0.7328768546436799
63,-267.0,0.7292124703704616
64,-280.5,0.7255664080186093
65,42.5,0.7219385759785162
66,12.5,0.7183288830986236
67,-33.5,0.7147372386831305
68,0.0,0.7111635524897149
69,-171.5,0.7076077347272662
70,77.0,0.7040696960536299
71,-89.0,0.7005493475733617
72,-364.0,0.697046600835495
73,65.0,0.6935613678313175
74,-215.0,0.6900935609921609
75,-93.0,0.6866430931872001
76,-380.5,0.6832098777212641
77,92.0,0.6797938283326578
78,-459.0,0.6763948591909945
79,200.5,0.6730128848950395
80,115.5,0.6696478204705644
81,-44.5,0.6662995813682115
82,-43.0,0.6629680834613705
83,-148.0,0.6596532430440636
84,55.5,0.6563549768288433
85,-70.0,0.653073201944699
86,-415.5,0.6498078359349755
87,-432.5,0.6465587967553006
88,-284.0,0.6433260027715241
89,-315.0,0.6401093727576664
90,-104.5,0.6369088258938781
91,-55.5,0.6337242817644086
92,-145.5,0.6305556603555866
93,-454.5,0.6274028820538087
94,-341.5,0.6242658676435396
95,82.5,0.6211445383053219
96,-118.0,0.6180388156137953
97,-178.0,0.6149486215357263
98,-455.0,0.6118738784280476
99,-195.0,0.6088145090359074
100,-418.5,0.6057704364907278
101,128.0,0.6027415843082742
102,-139.0,0.5997278763867329
103,-33.5,0.5967292370047992
104,-19.5,0.5937455908197752
105,-102.0,0.5907768628656763
106,-184.0,0.5878229785513479
107,-484.0,0.5848838636585911
108,-599.0,0.5819594443402982
109,-284.0,0.5790496471185967
110,-338.5,0.5761543988830038
111,-188.0,0.5732736268885887
112,-39.0,0.5704072587541458
113,16.5,0.567555222460375
114,-164.0,0.5647174463480732
115,-343.5,0.5618938591163328
116,-388.5,0.5590843898207511
117,-519.0,0.5562889678716474
118,-352.5,0.5535075230322891
119,-210.0,0.5507399854171277
120,-368.0,0.547986285490042
121,-2.0,0.5452463540625918
122,-48.5,0.5425201222922789
123,54.5,0.5398075216808175
124,-413.5,0.5371084840724134
125,-37.5,0.5344229416520513
126,-57.5,0.531750826943791
127,-313.5,0.5290920728090721
128,-75.0,0.5264466124450268
129,-138.5,0.5238143793828016
130,-304.5,0.5211953074858876
131,-299.5,0.5185893309484582
132,-277.5,0.5159963842937159
133,107.5,0.5134164023722473
134,-77.5,0.510849320360386
135,-253.0,0.5082950737585841
136,-317.0,0.5057535983897912
137,-126.0,0.5032248303978422
138,-321.0,0.500708706245853
139,-64.5,0.4982051627146237
140,-217.5,0.49571413690105054
141,-191.0,0.4932355662165453
142,-465.0,0.4907693883854626
143,-184.5,0.4883155414435353
144,-75.0,0.4858739637363176
145,-285.0,0.483444593917636
146,-381.5,0.4810273709480478
147,-511.0,0.47862223409330756
148,-535.0,0.47622912292284103
149,-308.0,0.4738479773082268
150,-261.0,0.47147873742168567
151,-235.5,0.46912134373457726
152,-358.0,0.46677573701590436
153,-269.0,0.46444185833082485
154,-355.5,0.46211964903917074
155,-479.0,0.4598090507939749
156,-508.0,0.457510005540005
157,-423.0,0.45522245551230495
158,-585.5,0.4529463432347434
159,-460.5,0.4506816115185697
160,-285.5,0.4484282034609769
161,-681.0,0.446186062443672
162,-475.5,0.4439551321314536
163,-290.0,0.4417353564707963
164,-274.5,0.43952667968844233
165,-398.5,0.43732904629000013
166,-413.5,0.4351424010585501
167,-426.0,0.43296668905325736
168,-262.0,0.43080185560799106
169,-314.0,0.4286478463299511
170,-439.0,0.42650460709830135
171,-368.0,0.42437208406280985
172,-140.5,0.4222502236424958
173,-598.0,0.42013897252428334
174,-591.0,0.4180382776616619
175,-317.5,0.4159480862733536
176,-402.5,0.41386834584198684
177,-252.0,0.4117990041127769
178,-242.5,0.40974000909221303
179,-130.0,0.40769130904675194
180,-568.5,0.40565285250151817
181,-549.0,0.4036245882390106
182,-575.5,0.4016064652978155
183,-436.0,0.3995984329713264
184,-693.5,0.3976004408064698
185,-603.0,0.39561243860243744
186,-531.5,0.3936343764094253
187,-321.5,0.39166620452737816
188,-443.0,0.3897078735047413
189,-322.0,0.3877593341372176
190,-547.0,0.3858205374665315
191,-141.0,0.38389143477919885
192,-482.5,0.3819719776053028
193,-318.5,0.3800621177172763
194,-372.0,0.37816180712868996
195,-216.5,0.37627099809304654
196,-392.0,0.3743896431025813
197,-453.0,0.37251769488706843
198,-583.0,0.3706551064126331
199,-404.5,0.36880183088056995
200,-226.5,0.3669578217261671
201,-431.0,0.36512303261753626
202,-545.5,0.3632974174544486
203,-459.5,0.3614809303671764
204,-461.5,0.3596735257153405
205,-444.0,0.3578751580867638
206,-140.5,0.35608578229633
207,-280.0,0.3543053533848483
208,-377.0,0.35253382661792404
209,-432.0,0.3507711574848344
210,-618.0,0.34901730169741024
211,-404.5,0.3472722151889232
212,-466.0,0.3455358541129786
213,-303.0,0.3438081748424137
214,-517.0,0.3420891339682016
215,-241.0,0.3403786882983606
216,-686.5,0.3386767948568688
217,-451.0,0.33698341088258443
218,-495.0,0.3352984938281715
219,-387.0,0.33362200135903064
220,-385.5,0.33195389135223546
221,-429.0,0.3302941218954743
222,-460.0,0.32864265128599696
223,-470.0,0.326999438029567
224,-680.0,0.3253644408394192
225,-514.0,0.3237376186352221
226,-295.0,0.322118930542046
227,-439.5,0.32050833588933575
228,-366.0,0.31890579420988907
229,-397.0,0.3173112652388396
230,-285.5,0.3157247089126454
231,-576.5,0.3141460853680822
232,-489.5,0.3125753549412418
233,-278.5,0.31101247816653554
234,-796.5,0.30945741577570285
235,-303.5,0.3079101286968243
236,-431.5,0.3063705780533402
237,-524.5,0.30483872516307353
238,-526.0,0.3033145315372582
239,-325.5,0.3017979588795719
240,-728.5,0.30028896908517405
241,-658.0,0.2987875242397482
242,-320.0,0.29729358661854943
243,-545.5,0.29580711868545667
244,-396.0,0.2943280830920294
245,-415.5,0.29285644267656924
246,-556.5,0.2913921604631864
247,-587.5,0.28993519966087045
248,-690.5,0.2884855236625661
249,-366.5,0.28704309604425327
250,-583.5,0.285607880564032
251,-468.5,0.28417984116121187
252,-660.5,0.2827589419554058
253,-620.0,0.28134514724562876
254,-589.5,0.2799384215094006
255,-617.0,0.27853872940185365
256,-593.5,0.27714603575484437
257,-616.0,0.2757603055760701
258,-425.5,0.2743815040481898
259,-532.5,0.2730095965279488
260,-603.0,0.27164454854530906
261,-537.0,0.2702863258025825
262,-263.0,0.2689348941735696
263,-849.5,0.26759021970270175
264,-961.5,0.2662522686041882
265,-410.5,0.2649210072611673
266,-813.5,0.26359640222486147
267,-435.5,0.26227842021373715
268,-204.5,0.2609670281126685
269,-438.0,0.25966219297210513
270,-631.5,0.2583638820072446
271,-466.0,0.2570720625972084
272,-460.0,0.25578670228422234
273,-643.5,0.25450776877280124
274,-647.0,0.2532352299289372
275,-645.5,0.2519690537792925
276,-526.0,0.2507092085103961
277,-571.0,0.2494556624678441
278,-681.0,0.24820838415550486
279,-341.5,0.24696734223472733
280,-147.0,0.2457325055235537
281,-551.5,0.24450384299593592
282,-472.5,0.24328132378095624
283,-455.5,0.24206491716205145
284,-509.0,0.2408545925762412
285,-233.5,0.23965031961336
286,-494.0,0.2384520680152932
287,-313.5,0.23725980767521673
288,-292.5,0.23607350863684065
289,-490.0,0.23489314109365644
290,-646.0,0.23371867538818816
291,-420.0,0.23255008201124722
292,-591.5,0.231387331601191
293,-685.5,0.23023039494318503
294,-720.5,0.2290792429684691
295,-581.0,0.22793384675362674
296,-614.5,0.22679417751985861
297,-702.0,0.22566020663225933
298,-476.0,0.22453190559909803
299,-347.5,0.22340924607110255
300,-585.0,0.22229219984074702
301,-531.0,0.2211807388415433
302,-395.5,0.22007483514733558
303,-597.5,0.2189744609715989
304,-585.5,0.2178795886667409
305,-796.0,0.2167901907234072
306,-474.0,0.21570623976979014
307,-405.0,0.21462770857094118
308,-429.0,0.21355457002808648
309,-337.0,0.21248679717794605
310,-570.5,0.21142436319205632
311,-702.5,0.21036724137609603
312,-473.5,0.20931540516921554
313,-530.0,0.20826882814336947
314,-623.0,0.20722748400265262
315,-2.5,0.20619134658263935
316,-178.5,0.20516038984972615
317,-468.5,0.2041345879004775
318,-583.0,0.2031139149609751
319,-347.5,0.20209834538617025
320,-643.5,0.2010878536592394
321,-562.5,0.2000824143909432
322,-535.0,0.19908200231898848
323,-198.5,0.19808659230739353
324,-498.0,0.19709615934585656
325,-164.0,0.19611067854912728
326,-179.5,0.19513012515638165
327,-227.5,0.19415447453059972
328,-530.0,0.19318370215794672
329,-432.5,0.192217783647157
330,-492.0,0.1912566947289212
331,-127.5,0.1903004112552766
332,43.0,0.18934890919900021
333,-169.5,0.18840216465300522
