episode,score
1,-8823.5
2,-4446.0
3,-2394.5
4,-3338.0
5,-5366.5
6,-2858.5
7,-2756.5
8,-4052.5
9,-3028.0
10,-6494.0
11,-360.0
12,-1748.0
13,-3859.0
14,-5484.0
15,-2774.0
16,-1885.5
17,-772.0
18,-2982.5
19,-3625.0
20,-2536.0
21,-2522.5
22,-1604.5
23,-3392.5
24,-2141.5
25,-3892.0
26,-1693.5
27,-2865.5
28,-1966.0
29,-1824.5
30,-2241.0
31,-2293.5
32,-2318.0
33,-2889.5
34,-1238.5
35,-2328.0
36,-5516.5
37,-1423.0
38,-1992.5
39,-3814.0
40,-5201.5
41,-2575.5
42,-3428.0
43,-3797.0
44,-939.0
45,-2706.5
46,-3297.0
47,-4049.0
48,-2879.0
49,-1219.5
50,-2266.5
51,-2319.0
52,-2632.5
53,-2165.5
54,-2737.0
55,-2361.0
56,-1549.0
57,-3035.5
58,-3669.5
59,-2827.5
60,-1159.5
61,-3077.0
62,-826.0
63,-2411.5
64,-1655.0
65,-3419.5
66,-1246.0
67,-1696.5
68,-1905.0
69,-1190.5
70,-2296.5
71,-1393.0
72,-510.0
73,-1281.5
74,-1571.5
75,-410.0
76,-2038.0
77,-2426.0
78,-1641.0
79,-4430.5
80,-803.5
81,-3229.0
82,-1636.5
83,-2855.0
84,-1770.5
85,-1068.0
86,-1101.5
87,-1677.0
88,-134.5
89,-1766.5
90,-2156.0
91,-3137.0
92,-628.0
93,-1525.5
94,-1305.0
95,-2124.0
96,-2774.5
97,-2112.0
98,-1270.5
99,-2389.5
100,-1179.5
101,-1649.0
102,-1599.0
103,-884.0
104,-1914.0
105,-2462.5
106,-1491.5
107,-1669.0
108,-1966.0
109,-2221.5
110,-2322.5
111,-1271.0
112,-605.5
113,-1899.0
114,-1763.0
115,-254.0
116,462.5
117,-1082.0
118,-513.0
119,-837.5
120,-321.0
121,-81.0
122,-867.5
123,-1573.0
124,383.5
125,310.0
126,200.5
127,303.5
128,204.5
129,-473.0
130,790.0
131,482.5
132,114.5
133,-563.5
134,54.5
135,-40.5
136,70.0
137,746.5
138,1367.5
139,129.5
140,1591.5
141,1325.5
142,-22.0
143,1410.5
144,1018.0
145,587.0
146,1896.5
147,373.0
148,1284.0
149,308.0
150,1006.5
151,1667.5
152,1806.0
153,814.0
154,1050.0
155,907.0
156,1462.5
157,224.5
158,836.0
159,873.5
160,1533.5
161,188.5
162,1036.0
163,1719.5
164,943.0
165,756.5
166,839.0
167,1114.0
168,918.0
169,809.0
170,-524.0
171,-192.0
172,1376.5
173,256.5
174,995.5
175,814.5
176,-868.0
177,-16.5
178,-1252.5
179,1216.0
180,160.0
181,-222.5
182,-1966.0
183,-131.5
184,-933.0
185,-485.5
186,-1101.5
187,-1224.0
188,-1907.0
189,-2865.0
190,-1864.5
191,-2533.0
192,-1261.0
193,-2647.5
194,-2953.0
195,-4456.0
196,-3362.5
197,-4468.5
198,-4392.0
199,-3283.0
200,-4266.0
201,-5318.5
202,-5643.0
203,-3682.0
204,-4686.0
205,-3493.0
206,-4218.5
207,-2365.0
208,-2916.0
209,-3976.5
210,-2219.0
211,-2626.0
212,-6590.0
213,-2144.0
214,-3495.0
215,-1472.5
216,-3014.5
217,-2296.5
218,-3840.5
219,-2152.0
220,-2623.0
221,-4077.5
222,-586.5
223,-2295.5
224,-2183.0
225,-617.5
226,-2630.0
227,-734.5
228,-1340.5
229,-2076.5
230,-3564.0
231,-1479.5
232,-1157.5
233,-2186.0
234,-658.0
235,-877.0
236,-384.5
237,-171.0
238,-938.5
239,-1778.5
240,-1920.5
241,-2263.0
242,-241.0
243,780.5
244,191.0
245,2037.5
246,562.5
247,1736.5
248,138.0
249,104.0
250,-1.5
251,1194.5
252,379.5
253,2415.0
254,860.5
255,-248.0
256,1041.0
257,1686.5
258,94.5
259,1747.0
260,1827.5
261,572.0
262,1443.5
263,2620.0
264,1684.0
265,1525.0
266,2005.5
267,1215.5
268,1558.0
269,973.5
270,1821.0
271,1736.0
272,1845.0
273,2242.0
274,2921.0
275,1652.5
276,1870.0
277,2373.0
278,599.5
279,1863.0
280,1784.5
281,2029.5
282,1887.5
283,68.5
284,1522.0
285,2417.5
286,2006.0
287,2156.0
288,1556.5
289,1046.0
290,1549.0
291,1704.0
292,743.0
293,956.0
294,1397.5
295,1552.5
296,1890.5
297,1314.0
298,412.5
299,1659.5
300,2034.0
301,1070.5
302,755.0
303,1428.5
304,801.0
305,1679.5
306,1978.0
307,1582.5
308,2101.0
309,481.5
310,1178.5
311,386.0
312,1418.0
313,-20.0
314,-261.5
315,724.5
316,77.0
317,-802.0
318,139.0
319,414.5
320,1150.5
321,-87.5
322,1088.5
323,1427.5
324,962.5
325,-1316.5
326,-38.5
327,567.5
328,-46.5
329,-1646.5
330,-33.0
331,-115.0
332,-544.5
333,714.5
334,-23.0
335,-315.0
336,1009.5
337,583.0
338,-2036.5
339,-2192.0
340,-1488.0
341,-466.5
342,-538.5
343,-425.0
344,-1537.0
345,-495.0
346,-2461.5
347,-285.0
348,427.0
349,297.0
350,-2478.0
351,-200.5
352,-2297.0
353,698.5
354,-2198.5
355,-1138.0
356,-1344.5
357,-849.0
358,623.0
359,-1594.0
360,-140.5
361,-978.5
362,-1545.5
363,-145.5
364,-1228.0
365,-650.0
366,381.5
367,809.5
368,1626.0
369,-2170.5
370,-218.5
371,-159.5
372,-265.0
373,-284.5
374,784.5
375,11.5
376,923.5
377,-337.5
378,410.0
379,-1255.0
380,243.5
381,-887.5
382,219.0
383,-1445.5
384,-1960.0
385,-1854.0
386,-3570.0
387,-4433.0
388,-1124.5
389,-1878.5
390,-2063.0
391,-1598.0
392,-1569.0
393,-1948.0
394,32.5
395,-1964.0
396,-2154.0
397,-259.5
398,-1254.0
399,-349.0
400,-2036.5
401,-1797.0
402,-1154.5
403,921.0
404,-1238.0
405,-1726.0
406,-1541.5
407,-1680.5
408,-1110.5
409,-2002.5
410,-2132.0
411,-1013.5
412,-1375.5
413,-73.5
414,-509.0
415,-1167.0
416,-791.5
417,-1096.0
418,-1011.0
419,-566.0
420,-899.5
421,1165.5
422,-1158.5
423,-799.5
424,-1024.5
425,-474.0
426,-377.5
427,-1353.0
428,-3061.5
429,-1287.0
430,-1455.0
431,-62.5
432,-410.5
433,-864.5
434,-1389.5
435,432.0
436,87.5
437,-1079.5
438,1086.5
439,-170.0
440,48.0
441,21.0
442,-836.0
443,-1879.5
444,31.5
445,-1654.0
446,-653.5
447,-1070.0
448,-1108.5
449,832.5
450,-186.0
451,-1028.5
452,276.5
453,58.0
454,-1438.5
455,-251.0
456,-1054.5
457,258.0
458,-173.0
459,-623.5
460,486.5
461,-531.0
462,1736.0
463,361.5
464,97.0
465,546.5
466,-12.5
467,2033.0
468,2112.0
469,-45.5
470,338.5
471,646.5
472,1227.5
473,1088.5
474,725.0
475,1438.5
476,2084.0
477,-237.0
478,1006.5
479,1538.0
480,1565.5
481,1301.0
482,-330.0
483,1124.0
484,1573.5
485,1760.0
486,2326.5
487,2020.5
488,1689.5
489,1256.5
490,994.5
491,1998.0
492,2108.5
493,675.5
494,1924.0
495,1549.0
496,989.5
497,1048.0
498,1231.5
499,2619.0
500,1762.5
501,2047.0
502,697.0
503,1613.0
504,1455.0
505,819.0
506,1539.5
507,2198.0
508,1289.0
509,1983.5
510,640.0
511,1.0
512,-250.5
513,1895.5
514,422.0
515,1068.0
516,1113.5
517,2202.0
518,1717.0
519,1441.5
520,16.0
521,1855.0
522,1182.0
523,1991.5
524,1340.5
525,1124.5
526,1247.0
527,1059.0
528,112.0
529,584.0
530,800.0
531,1724.5
532,-874.0
533,825.5
534,244.0
535,477.0
536,283.0
537,-57.5
538,595.0
539,2150.5
540,35.0
541,1531.0
542,1571.5
543,420.0
544,1346.5
545,483.0
546,1709.0
547,2736.0
548,899.0
549,1173.5
550,1426.0
551,792.5
552,1963.0
553,1702.0
554,1103.0
555,1260.5
556,1356.0
557,1441.0
558,2352.5
559,933.0
560,1117.5
561,1443.0
562,2342.5
563,2244.5
564,2596.0
565,1612.0
566,1932.5
567,2385.5
568,1757.0
569,2120.5
570,2031.5
571,1634.0
572,2153.5
573,2395.5
574,1861.0
575,2972.5
576,2184.0
577,1902.0
578,2444.5
579,2501.5
580,1853.0
581,2271.5
582,2556.0
583,2062.0
584,1117.0
585,1589.0
586,1678.0
587,2515.5
588,1899.5
589,1612.5
590,1726.0
591,1535.0
592,1021.0
593,1103.0
594,1020.0
595,452.0
596,1813.0
597,937.5
598,1037.5
599,1119.5
600,2257.0
601,1147.5
602,1108.5
603,1498.5
604,556.0
605,1736.0
606,442.5
607,1529.5
608,164.0
609,785.5
610,1102.5
611,1013.0
612,113.0
613,386.5
614,-949.0
615,109.0
616,786.0
617,-312.5
618,780.5
619,-435.5
620,264.5
621,284.5
622,-510.0
623,371.5
624,519.0
625,671.5
626,1297.0
627,910.5
628,2360.0
629,887.0
630,1670.0
631,2091.5
632,938.5
633,86.0
634,836.0
635,402.0
636,985.0
637,1080.5
638,2315.5
639,1312.0
640,898.5
641,506.0
642,1808.5
643,1564.5
644,1427.5
645,1936.5
646,2601.5
647,1643.5
648,2478.0
649,1163.0
650,2417.5
651,2228.0
652,2720.5
653,1328.5
654,2054.5
655,1951.0
656,1434.0
657,2639.0
658,2637.0
659,1159.5
660,1636.5
661,1377.5
662,1518.0
663,267.5
664,2971.0
665,1292.0
666,455.5
667,774.0
668,2058.0
669,651.0
670,-198.5
671,2190.5
672,859.5
673,1835.5
674,259.0
675,794.5
676,162.5
677,555.5
678,1827.0
679,304.0
680,254.0
681,-553.0
682,-894.5
683,-193.0
684,-1538.0
685,-1153.5
686,-261.5
687,279.5
688,-177.5
689,-1650.0
690,-1003.0
691,-428.5
692,-546.5
693,-217.0
694,-1626.0
695,-869.0
696,426.5
697,217.0
698,-454.0
699,-958.5
700,171.0
701,-1181.0
702,-719.0
703,-1941.0
704,-566.5
705,-1065.5
706,-662.0
707,-171.5
708,-41.5
709,-374.0
710,-1649.5
711,-1103.5
712,-1319.5
713,-2658.0
714,-2906.0
715,-1753.0
716,-2962.0
717,-735.0
718,-3379.5
719,-411.5
720,-2241.0
721,-1930.0
722,-2468.0
723,-1984.5
724,-355.0
725,-697.5
726,-1226.0
727,-1662.5
728,-2473.5
729,-1317.5
730,-1723.0
731,-272.5
732,-1225.0
733,-1611.0
734,-1582.5
735,-1288.0
736,-587.0
737,-1275.0
738,-705.5
739,318.0
740,569.5
741,-2160.5
742,-1018.5
743,167.0
744,381.0
745,-739.0
746,-716.0
747,-288.0
748,1791.5
749,-475.0
750,-583.0
751,-886.0
752,435.0
753,39.0
754,-1325.5
755,1041.0
756,606.5
757,214.0
758,85.0
759,1461.0
760,191.5
761,789.0
762,1242.5
763,1574.0
764,440.0
765,912.0
766,1976.0
767,1742.0
768,1145.0
769,1058.0
770,1698.0
771,1067.0
772,-239.0
773,204.5
774,542.5
775,310.5
776,1504.5
777,1302.5
778,1098.0
779,650.5
780,1548.0
781,787.0
782,1602.5
783,786.0
784,676.5
785,1300.5
786,1712.0
787,999.5
788,1123.5
789,1494.0
790,1306.0
791,2041.0
792,2254.5
793,1736.5
794,1737.0
795,1705.5
796,2306.0
797,1785.5
798,1180.0
799,2706.0
800,1651.0
801,1722.5
802,1689.0
803,1641.0
804,2311.0
805,1818.0
806,1568.0
807,1676.5
808,1717.5
809,2012.5
810,1634.5
811,2251.0
812,1718.0
813,1974.5
814,1871.0
815,1797.0
816,1841.5
817,1378.0
818,1833.5
819,1519.0
820,788.0
821,2154.5
822,1956.0
823,1752.0
824,2345.5
825,2058.0
826,1585.5
827,1710.5
828,2509.5
829,2074.0
830,2704.0
831,1509.0
832,1932.0
833,2070.0
834,2355.5
835,1910.5
836,1765.5
837,2382.5
838,2709.0
839,1731.5
840,1979.0
841,2335.0
842,1593.5
843,770.0
844,2452.5
845,1585.5
846,2185.5
847,1673.0
848,2506.5
849,2089.0
850,2541.5
851,2217.5
852,1238.5
853,3101.0
854,1719.0
855,1784.5
856,2697.5
857,2296.0
858,1135.0
859,2663.0
860,2662.0
861,3064.0
862,2439.0
863,2918.5
864,2586.5
865,1970.0
866,1538.0
867,2369.5
868,2261.5
869,1773.0
