episode,score
1,-7319.5
2,-5142.5
3,-11012.0
4,-9861.0
5,-6743.0
6,-5352.5
7,-4267.0
8,-10194.5
9,-2837.0
10,-4315.5
11,-4178.5
12,-4744.0
13,-5601.5
14,-4140.5
15,-5745.0
16,-841.0
17,-10280.5
18,-7105.5
19,-7602.0
20,-4307.5
21,-4624.0
22,-3197.5
23,-3212.5
24,-3031.5
25,-3333.0
26,-2411.5
27,-2841.5
28,-6152.0
29,-2039.5
30,-3629.0
31,-6596.5
32,-3434.5
33,-4512.0
34,-4047.0
35,-2771.0
36,-3301.5
37,-4310.0
38,473.5
39,-4624.5
40,-6312.5
41,-2409.5
42,-1243.5
43,-1305.0
44,-2937.0
45,-2850.5
46,-1595.0
47,-2824.0
48,-2882.5
49,-2815.5
50,-4703.0
51,-1961.5
52,-949.0
53,-1369.0
54,-3327.5
55,-3417.5
56,-1164.0
57,-2090.5
58,-1870.0
59,684.5
60,-2599.0
61,-217.0
62,-1090.5
63,-334.0
64,-1550.5
65,-1950.0
66,-1871.0
67,-1159.5
68,-226.0
69,-655.0
70,-272.5
71,-236.0
72,-929.0
73,-1107.0
74,-481.0
75,-2219.0
76,-1324.5
77,-1826.0
78,-3466.0
79,-1256.0
80,-1297.5
81,-1144.5
82,-1597.5
83,-989.0
84,-3244.0
85,-2151.0
86,-1222.0
87,-1262.0
88,-1121.5
89,-674.0
90,100.0
91,-1050.5
92,-1778.0
93,-1703.5
94,-1658.0
95,-3459.5
96,-1482.0
97,-2053.5
98,-2146.0
99,-1861.5
100,-2017.0
101,-4209.0
102,-1634.5
103,-2835.5
104,-2123.0
105,-1739.0
106,-3824.5
107,-1242.0
108,-1157.5
109,-2403.5
110,-1301.0
111,-2537.5
112,-2490.5
113,-966.0
114,-1854.0
115,-1875.0
116,-1030.0
117,-1626.5
118,-575.0
119,-784.0
120,-2709.0
121,-280.5
122,-1509.0
123,-198.0
124,-1439.0
125,-1029.0
126,-75.0
127,-503.5
128,-104.5
129,331.0
130,-757.5
131,-603.0
132,-1030.0
133,400.5
134,-230.5
135,-922.0
136,-156.5
137,-326.5
138,-1129.0
139,-386.0
140,-1180.0
141,-489.5
142,-907.0
143,-1886.5
144,-498.0
145,286.0
146,-1063.5
147,-551.5
148,-575.0
149,-1412.0
150,-1790.5
151,-98.0
152,242.0
153,-1036.5
154,-587.5
155,-1620.0
156,-1621.0
157,-810.5
158,523.5
159,-877.0
160,-399.0
161,-1215.0
162,-1028.0
163,959.0
164,785.0
165,-963.5
166,863.5
167,723.5
168,1278.0
169,1184.0
170,444.5
171,188.0
172,287.0
173,1402.5
174,-210.5
175,-447.5
176,424.0
177,724.0
178,1635.5
179,-399.5
180,307.5
181,960.0
182,594.5
183,239.5
184,281.0
185,-124.5
186,-1008.5
187,1330.5
188,323.5
189,462.0
190,-696.0
191,59.0
192,-1187.5
193,-1099.5
194,-793.0
195,-2678.5
196,1031.0
197,-306.0
198,427.5
199,1118.5
200,129.0
201,973.0
202,682.0
203,774.5
204,776.5
205,274.5
206,1191.5
207,1001.5
208,-139.0
209,246.5
210,174.5
211,323.5
212,-1559.0
213,574.5
214,-1053.0
215,-579.5
216,344.5
217,-1321.0
218,-300.5
219,-2001.0
220,-455.5
221,-598.5
222,-31.0
223,-27.5
224,-318.5
225,-133.5
226,500.0
227,211.5
228,151.0
229,572.0
230,620.0
231,715.5
232,-182.5
233,544.0
234,-1894.5
235,105.5
236,-518.0
237,27.5
238,310.0
239,-897.5
240,933.0
241,-1034.0
242,-438.0
243,-1926.0
244,-1473.5
245,-366.0
246,-620.5
247,-2401.0
248,-698.5
249,72.5
250,-696.0
251,-794.5
252,-717.5
253,-703.0
254,-1011.0
255,-1152.5
256,-1435.5
257,-672.0
258,238.0
259,-932.0
260,-1649.5
261,306.5
262,-612.5
263,-377.5
264,-63.0
265,-1056.0
266,-182.5
267,260.0
268,715.5
269,-1593.0
270,-693.5
271,-544.5
272,-993.5
273,-1172.0
274,455.0
275,-1166.0
276,-385.5
277,-43.5
278,-1108.0
279,-982.5
280,504.0
281,-846.5
282,72.5
283,310.0
284,537.0
285,967.0
286,606.0
287,249.0
288,-1213.0
289,-2186.5
290,-331.0
291,-683.0
292,172.0
293,-1238.0
294,-969.0
295,-429.5
296,-1182.0
297,-969.0
298,-654.5
299,475.0
300,-478.0
301,-894.0
302,-1269.0
303,-675.5
304,-597.5
305,6.5
306,-463.0
307,-2806.0
308,257.5
309,89.5
310,-1804.5
311,-1155.0
312,-1777.0
313,-2120.0
314,-1724.0
315,-3640.5
316,-39.5
317,-1445.5
318,-370.0
319,-1662.0
320,-1429.5
321,-789.5
322,-1226.5
323,-1688.0
324,-3744.5
325,-398.0
326,-1392.0
327,-2539.0
328,-969.0
329,-1914.5
330,-1520.0
331,-974.5
332,-2388.0
333,-1548.0
334,-2106.0
335,-1737.0
336,-608.0
337,905.0
338,-1288.0
339,1563.5
340,-130.0
341,-568.5
342,-565.0
343,-5.0
344,395.0
345,-295.5
346,411.5
347,-557.5
348,-36.0
349,38.0
350,145.0
351,1127.0
352,-189.5
353,1425.5
354,236.0
355,846.5
356,990.0
357,-481.5
358,-1700.0
359,135.0
360,-267.0
361,400.0
362,1651.0
363,774.5
364,963.5
365,550.5
366,-276.0
367,924.5
368,1017.0
369,925.0
370,-116.5
371,-568.0
372,-1172.5
373,2027.0
374,1407.5
375,750.5
376,904.0
377,1444.5
378,273.0
379,218.0
380,849.5
381,-1077.0
382,959.5
383,57.5
384,-94.5
385,1386.5
386,302.0
387,-1139.5
388,162.5
389,38.5
390,-1023.5
391,952.5
392,608.0
393,790.5
394,817.5
395,159.5
396,-1690.5
397,550.5
398,4.5
399,1342.0
400,1470.5
401,1152.0
402,794.0
403,-958.5
404,1256.5
405,1067.5
406,180.5
407,1262.0
408,1845.0
409,683.5
410,-390.5
411,1883.5
412,640.5
413,1478.5
414,736.0
415,569.5
416,1847.0
417,887.0
418,530.0
419,1306.0
420,1589.5
421,2297.0
422,961.0
423,1723.0
424,1587.5
425,1371.5
426,2009.5
427,1092.0
428,2368.5
429,2110.5
430,139.5
431,92.5
432,1664.0
433,1151.0
434,2493.5
435,1484.0
436,668.0
437,2278.0
438,1874.0
439,1849.0
440,1292.5
441,1268.0
442,866.5
443,1483.0
444,539.0
445,2084.0
446,417.5
447,562.0
448,1148.5
449,1329.0
450,669.5
451,1403.0
452,225.0
453,206.5
454,938.0
455,749.0
456,707.5
457,1464.0
458,461.5
459,1563.0
