episode,score
1,-7394.0
2,-3334.5
3,-7790.0
4,-6192.0
5,-5949.0
6,-2406.0
7,-60.0
8,-5909.0
9,-4529.5
10,-3064.0
11,-2813.5
12,-2724.5
13,-2206.0
14,-2094.0
15,-2616.5
16,960.0
17,-4457.5
18,-2951.5
19,-2036.5
20,-1107.5
21,-2091.0
22,1219.0
23,-993.0
24,408.5
25,-358.0
26,-2171.5
27,-134.0
28,-334.5
29,-197.5
30,529.0
31,-1850.5
32,-803.5
33,-798.0
34,147.0
35,630.5
36,-783.5
37,-1467.0
38,982.5
39,-1592.0
40,-2706.5
41,753.0
42,1142.0
43,685.5
44,-803.0
45,-937.5
46,634.5
47,679.5
48,1175.0
49,1097.5
50,-560.5
51,237.5
52,608.0
53,1617.5
54,-752.0
55,-400.5
56,1005.0
57,-118.0
58,1286.0
59,1136.5
60,122.0
61,1289.0
62,462.5
63,1416.0
64,-405.5
65,-271.5
66,-650.0
67,72.0
68,168.5
69,-281.0
70,408.5
71,639.5
72,-463.5
73,694.5
74,1085.0
75,171.0
76,247.5
77,52.5
78,-679.0
79,143.5
80,-611.5
81,196.0
82,-602.0
83,-301.0
84,-396.5
85,330.0
86,285.0
87,-1099.0
88,-880.0
89,-521.5
90,-163.0
91,-146.0
92,-318.0
93,-167.5
94,-717.5
95,-1780.5
96,-859.0
97,-579.5
98,-1086.0
99,-143.5
100,181.0
101,-1820.5
102,4.0
103,-199.5
104,-351.0
105,-822.5
106,-1828.0
107,-659.0
108,726.0
109,-584.0
110,446.0
111,-1925.0
112,-1486.0
113,-1139.0
114,-332.5
115,-1840.0
116,-6.0
117,-818.0
118,244.5
119,-1119.0
120,-2230.5
121,-1518.0
122,-1145.5
123,-1939.0
124,-637.5
125,-1834.0
126,-3408.0
127,-1713.5
128,-2219.5
129,-1014.0
130,-1914.5
131,-3744.5
132,-4643.5
133,-625.0
134,-2446.5
135,-3608.5
136,-1454.5
137,-786.0
138,-2357.0
139,-2087.5
140,-1519.0
141,-847.5
142,-791.5
143,-586.5
144,-871.5
145,-1193.0
146,490.0
147,-212.0
148,-759.0
149,-1071.5
150,-1134.0
151,-125.0
152,-331.5
153,-640.5
154,-375.5
155,-1876.5
156,-512.0
157,-1041.0
158,-128.0
159,382.0
160,-1775.5
161,-1401.0
162,-1151.5
163,233.0
164,200.0
165,-823.0
166,82.0
167,282.5
168,451.5
169,-169.5
170,-536.5
171,-100.0
172,-389.0
173,644.0
174,-776.5
175,-296.0
176,595.0
177,-75.5
178,202.0
179,-862.0
180,553.5
181,-831.0
182,-647.0
183,-205.0
184,-255.0
185,-944.0
186,-2521.5
187,-1883.0
188,-1675.5
189,-2235.0
190,-2023.5
191,-3066.5
192,-2232.5
193,-2710.0
194,-2678.5
195,-3690.5
196,-315.5
197,-653.0
198,-1822.5
199,-1193.5
200,-1311.0
201,-178.0
202,-825.0
203,-73.5
204,-767.0
205,-1518.0
206,-494.0
207,23.5
208,-600.5
209,-423.5
210,-764.5
211,-1223.0
212,-1651.0
213,282.5
214,-1454.5
215,-1141.5
216,-1077.5
217,-1169.0
218,-194.0
219,-1195.0
220,-198.0
221,-2890.0
222,-1057.5
223,-886.5
224,-1113.5
225,-1887.0
226,-586.5
227,-2195.0
228,-527.5
229,-2406.0
230,-1363.5
231,-2751.0
232,-1110.0
233,-1026.5
234,-1533.0
235,-3204.5
236,-2360.5
237,-409.0
238,-2763.5
239,-2209.5
240,-1261.5
241,-3585.0
242,-1731.0
243,-4576.5
244,-2384.5
245,-2111.5
246,-1345.0
247,-2712.0
248,-2795.5
249,-1776.5
250,-501.5
251,-1509.0
252,-2367.5
253,-2281.0
254,-1364.5
255,-962.5
256,-2358.0
257,-1557.5
258,-2897.0
259,-1725.0
260,-3126.5
261,-785.5
262,-3182.0
263,-2092.5
264,-1001.0
265,-1730.5
266,-1574.5
267,24.0
268,-1379.5
269,-525.5
270,-785.0
271,-43.5
272,-1789.0
273,-1379.5
274,209.5
275,-2947.5
276,-990.0
277,-1116.0
278,557.0
279,-456.0
280,-63.5
281,252.0
282,704.0
283,870.5
284,-749.5
285,45.0
286,745.5
287,-213.5
288,-1021.0
289,652.0
290,662.0
291,445.5
292,626.0
293,346.0
294,791.5
295,-86.5
296,-661.5
297,114.5
298,252.0
299,743.0
300,-314.5
301,358.5
302,-152.5
303,-485.5
304,290.5
305,839.5
306,953.5
307,-526.0
308,1497.0
309,1673.5
310,362.5
311,249.5
312,608.0
313,643.0
314,1459.0
315,1414.5
316,1796.0
317,-320.5
318,987.5
319,422.0
320,239.5
321,1381.0
322,613.0
323,7.0
324,126.5
325,343.5
